Id	SkillId	Level	ConditionId[1]	ConditionId[2]	ConditionId[3]	UseSkillPoint	UseCoin
10745	135328	17	60117			5	26000
10746	135328	18					
10747	136301	1	60001			1	2000
10748	136301	2	60002			1	3000
10749	136301	3	60003			1	4000
10750	136301	4	60004			1	5000
10751	136301	5	60005			2	6000
10752	136301	6	60006			2	7000
10753	136301	7	60007			2	8000
10754	136301	8	60008			2	9000
10755	136301	9	60009			2	10000
10756	136301	10	60010			3	12000
10757	136301	11	60011			3	14000
10758	136301	12	60012			3	16000
10759	136301	13	60013			3	18000
10760	136301	14	60014			3	20000
10761	136301	15	60015			5	22000
10762	136301	16	60016			5	24000
10763	136301	17	60017			5	26000
10764	136301	18					
10765	136306	1	60101			1	2000
10766	136306	2	60102			1	3000
10767	136306	3	60103			1	4000
10768	136306	4	60104			1	5000
10769	136306	5	60105			2	6000
10770	136306	6	60106			2	7000
10771	136306	7	60107			2	8000
10772	136306	8	60108			2	9000
10773	136306	9	60109			2	10000
10774	136306	10	60110			3	12000
10775	136306	11	60111			3	14000
10776	136306	12	60112			3	16000
10777	136306	13	60113			3	18000
10778	136306	14	60114			3	20000
10779	136306	15	60115			5	22000
10780	136306	16	60116			5	24000
10781	136306	17	60117			5	26000
10782	136306	18					
10783	136311	1	60201			1	2000
10784	136311	2	60202			1	3000
10785	136311	3	60203			1	4000
10786	136311	4	60204			1	5000
10787	136311	5	60205			2	6000
10788	136311	6	60206			2	7000
10789	136311	7	60207			2	8000
10790	136311	8	60208			2	9000
10791	136311	9	60209			2	10000
10792	136311	10	60210			3	12000
10793	136311	11	60211			3	14000
10794	136311	12	60212			3	16000
10795	136311	13	60213			3	18000
10796	136311	14	60214			3	20000
10797	136311	15	60215			5	22000
10798	136311	16	60216			5	24000
10799	136311	17	60217			5	26000
10800	136311	18					
10801	136316	1	60001			1	2000
10802	136316	2	60002			1	3000
10803	136316	3	60003			1	4000
10804	136316	4	60004			1	5000
10805	136316	5	60005			2	6000
10806	136316	6	60006			2	7000
10807	136316	7	60007			2	8000
10808	136316	8	60008			2	9000
10809	136316	9	60009			2	10000
10810	136316	10	60010			3	12000
10811	136316	11	60011			3	14000
10812	136316	12	60012			3	16000
10813	136316	13	60013			3	18000
10814	136316	14	60014			3	20000
10815	136316	15	60015			5	22000
10816	136316	16	60016			5	24000
10817	136316	17	60017			5	26000
10818	136316	18					
10819	136317	1	60101			1	2000
10820	136317	2	60102			1	3000
10821	136317	3	60103			1	4000
10822	136317	4	60104			1	5000
10823	136317	5	60105			2	6000
10824	136317	6	60106			2	7000
10825	136317	7	60107			2	8000
10826	136317	8	60108			2	9000
10827	136317	9	60109			2	10000
10828	136317	10	60110			3	12000
10829	136317	11	60111			3	14000
10830	136317	12	60112			3	16000
10831	136317	13	60113			3	18000
10832	136317	14	60114			3	20000
10833	136317	15	60115			5	22000
10834	136317	16	60116			5	24000
10835	136317	17	60117			5	26000
10836	136317	18					
10837	136318	1	60501			1	2000
10838	136318	2	60502			1	3000
10839	136318	3	60503			1	4000
10840	136318	4	60504			1	5000
10841	136318	5	60505			2	6000
10842	136318	6	60506			2	7000
10843	136318	7	60507			2	8000
10844	136318	8	60508			2	9000
10845	136318	9	60509			2	10000
10846	136318	10	60510			3	12000
10847	136318	11	60511			3	14000
10848	136318	12	60512			3	16000
10849	136318	13	60513			3	18000
10850	136318	14	60514			3	20000
10851	136318	15	60515			5	22000
10852	136318	16	60516			5	24000
10853	136318	17	60517			5	26000
10854	136318	18					
10855	136321	1	60201			1	2000
10856	136321	2	60202			1	3000
10857	136321	3	60203			1	4000
10858	136321	4	60204			1	5000
10859	136321	5	60205			2	6000
10860	136321	6	60206			2	7000
10861	136321	7	60207			2	8000
10862	136321	8	60208			2	9000
10863	136321	9	60209			2	10000
10864	136321	10	60210			3	12000
10865	136321	11	60211			3	14000
10866	136321	12	60212			3	16000
10867	136321	13	60213			3	18000
10868	136321	14	60214			3	20000
10869	136321	15	60215			5	22000
10870	136321	16	60216			5	24000
10871	136321	17	60217			5	26000
10872	136321	18					
10873	136322	0	61002			3	25000
10874	136322	1	61002			3	25000
10875	136323	1	60301	61301		1	2000
10876	136323	2	60302	61302		1	3000
10877	136323	3	60303	61303		1	4000
10878	136323	4	60304	61304		1	5000
10879	136323	5	60305	61305		2	6000
10880	136323	6	60306	61306		2	7000
10881	136323	7	60307	61307		2	8000
10882	136323	8	60308	61308		2	9000
10883	136323	9	60309	61309		2	10000
10884	136323	10	60310	61310		3	12000
10885	136323	11	60311	61311		3	14000
10886	136323	12	60312	61312		3	16000
10887	136323	13	60313	61313		3	18000
10888	136323	14	60314	61314		3	20000
10889	136323	15	60315	61315		5	22000
10890	136323	16	60316	61316		5	24000
10891	136323	17	60317	61317		5	26000
10892	136323	18					
10893	136324	0	62004			2	20000
10894	136324	1	62005			3	30000
10895	136324	2	62005			5	50000
10896	136325	0	62006			3	35000
10897	136325	1	62007			4	40000
10898	136325	2	62007			7	75000
10899	136326	0	62008			3	30000
10900	136326	1	62009			3	30000
10901	136326	2	62010			4	40000
10902	136326	3	62010			10	100000
10903	136327	0	60471				
10904	136327	1	60471				
10905	137201	1	60001			1	2000
10906	137201	2	60002			1	3000
10907	137201	3	60003			1	4000
10908	137201	4	60004			1	5000
10909	137201	5	60005			2	6000
10910	137201	6	60006			2	7000
10911	137201	7	60007			2	8000
10912	137201	8	60008			2	9000
10913	137201	9	60009			2	10000
10914	137201	10	60010			3	12000
10915	137201	11	60011			3	14000
10916	137201	12	60012			3	16000
10917	137201	13	60013			3	18000
10918	137201	14	60014			3	20000
10919	137201	15	60015			5	22000
10920	137201	16	60016			5	24000
10921	137201	17	60017			5	26000
10922	137201	18					
10923	137206	1	60101			1	2000
10924	137206	2	60102			1	3000
10925	137206	3	60103			1	4000
10926	137206	4	60104			1	5000
10927	137206	5	60105			2	6000
10928	137206	6	60106			2	7000
10929	137206	7	60107			2	8000
10930	137206	8	60108			2	9000
10931	137206	9	60109			2	10000
10932	137206	10	60110			3	12000
10933	137206	11	60111			3	14000
10934	137206	12	60112			3	16000
10935	137206	13	60113			3	18000
10936	137206	14	60114			3	20000
10937	137206	15	60115			5	22000
10938	137206	16	60116			5	24000
10939	137206	17	60117			5	26000
10940	137206	18					
10941	137211	1	60201			1	2000
10942	137211	2	60202			1	3000
10943	137211	3	60203			1	4000
10944	137211	4	60204			1	5000
10945	137211	5	60205			2	6000
10946	137211	6	60206			2	7000
10947	137211	7	60207			2	8000
10948	137211	8	60208			2	9000
10949	137211	9	60209			2	10000
10950	137211	10	60210			3	12000
10951	137211	11	60211			3	14000
10952	137211	12	60212			3	16000
10953	137211	13	60213			3	18000
10954	137211	14	60214			3	20000
10955	137211	15	60215			5	22000
10956	137211	16	60216			5	24000
10957	137211	17	60217			5	26000
10958	137211	18					
10959	137216	1	60001			1	2000
10960	137216	2	60002			1	3000
10961	137216	3	60003			1	4000
10962	137216	4	60004			1	5000
10963	137216	5	60005			2	6000
10964	137216	6	60006			2	7000
10965	137216	7	60007			2	8000
10966	137216	8	60008			2	9000
10967	137216	9	60009			2	10000
10968	137216	10	60010			3	12000
10969	137216	11	60011			3	14000
10970	137216	12	60012			3	16000
10971	137216	13	60013			3	18000
10972	137216	14	60014			3	20000
10973	137216	15	60015			5	22000
10974	137216	16	60016			5	24000
10975	137216	17	60017			5	26000
10976	137216	18					
10977	137217	1	60101			1	2000
10978	137217	2	60102			1	3000
10979	137217	3	60103			1	4000
10980	137217	4	60104			1	5000
10981	137217	5	60105			2	6000
10982	137217	6	60106			2	7000
10983	137217	7	60107			2	8000
10984	137217	8	60108			2	9000
10985	137217	9	60109			2	10000
10986	137217	10	60110			3	12000
10987	137217	11	60111			3	14000
10988	137217	12	60112			3	16000
10989	137217	13	60113			3	18000
10990	137217	14	60114			3	20000
10991	137217	15	60115			5	22000
10992	137217	16	60116			5	24000
10993	137217	17	60117			5	26000
10994	137217	18					
10995	137218	1	60501			1	2000
10996	137218	2	60502			1	3000
10997	137218	3	60503			1	4000
10998	137218	4	60504			1	5000
10999	137218	5	60505			2	6000
11000	137218	6	60506			2	7000
11001	137218	7	60507			2	8000
11002	137218	8	60508			2	9000
11003	137218	9	60509			2	10000
11004	137218	10	60510			3	12000
11005	137218	11	60511			3	14000
11006	137218	12	60512			3	16000
11007	137218	13	60513			3	18000
11008	137218	14	60514			3	20000
11009	137218	15	60515			5	22000
11010	137218	16	60516			5	24000
11011	137218	17	60517			5	26000
11012	137218	18					
11013	137221	1	60201			1	2000
11014	137221	2	60202			1	3000
11015	137221	3	60203			1	4000
11016	137221	4	60204			1	5000
11017	137221	5	60205			2	6000
11018	137221	6	60206			2	7000
11019	137221	7	60207			2	8000
11020	137221	8	60208			2	9000
11021	137221	9	60209			2	10000
11022	137221	10	60210			3	12000
11023	137221	11	60211			3	14000
11024	137221	12	60212			3	16000
11025	137221	13	60213			3	18000
11026	137221	14	60214			3	20000
11027	137221	15	60215			5	22000
11028	137221	16	60216			5	24000
11029	137221	17	60217			5	26000
11030	137221	18					
11031	137222	0	61002			3	25000
11032	137222	1	61002			3	25000
11033	137223	1	60301	61301		1	2000
11034	137223	2	60302	61302		1	3000
11035	137223	3	60303	61303		1	4000
11036	137223	4	60304	61304		1	5000
11037	137223	5	60305	61305		2	6000
11038	137223	6	60306	61306		2	7000
11039	137223	7	60307	61307		2	8000
11040	137223	8	60308	61308		2	9000
11041	137223	9	60309	61309		2	10000
11042	137223	10	60310	61310		3	12000
11043	137223	11	60311	61311		3	14000
11044	137223	12	60312	61312		3	16000
11045	137223	13	60313	61313		3	18000
11046	137223	14	60314	61314		3	20000
11047	137223	15	60315	61315		5	22000
11048	137223	16	60316	61316		5	24000
11049	137223	17	60317	61317		5	26000
11050	137223	18					
11051	137224	0	62004			2	20000
11052	137224	1	62005			3	30000
11053	137224	2	62005			5	50000
11054	137225	0	62006			3	35000
11055	137225	1	62007			4	40000
11056	137225	2	62007			7	75000
11057	137226	0	62008			3	30000
11058	137226	1	62009			3	30000
11059	137226	2	62010			4	40000
11060	137226	3	62010			10	100000
11061	137227	0	60473				
11062	137227	1	60473				
11063	138301	1	60001			1	2000
11064	138301	2	60002			1	3000
11065	138301	3	60003			1	4000
11066	138301	4	60004			1	5000
11067	138301	5	60005			2	6000
11068	138301	6	60006			2	7000
11069	138301	7	60007			2	8000
11070	138301	8	60008			2	9000
11071	138301	9	60009			2	10000
11072	138301	10	60010			3	12000
11073	138301	11	60011			3	14000
11074	138301	12	60012			3	16000
11075	138301	13	60013			3	18000
11076	138301	14	60014			3	20000
11077	138301	15	60015			5	22000
11078	138301	16	60016			5	24000
11079	138301	17	60017			5	26000
11080	138301	18					
11081	138306	1	60101			1	2000
11082	138306	2	60102			1	3000
11083	138306	3	60103			1	4000
11084	138306	4	60104			1	5000
11085	138306	5	60105			2	6000
11086	138306	6	60106			2	7000
11087	138306	7	60107			2	8000
11088	138306	8	60108			2	9000
11089	138306	9	60109			2	10000
11090	138306	10	60110			3	12000
11091	138306	11	60111			3	14000
11092	138306	12	60112			3	16000
11093	138306	13	60113			3	18000
11094	138306	14	60114			3	20000
11095	138306	15	60115			5	22000
11096	138306	16	60116			5	24000
11097	138306	17	60117			5	26000
11098	138306	18					
11099	138311	1	60201			1	2000
11100	138311	2	60202			1	3000
11101	138311	3	60203			1	4000
11102	138311	4	60204			1	5000
11103	138311	5	60205			2	6000
11104	138311	6	60206			2	7000
11105	138311	7	60207			2	8000
11106	138311	8	60208			2	9000
11107	138311	9	60209			2	10000
11108	138311	10	60210			3	12000
11109	138311	11	60211			3	14000
11110	138311	12	60212			3	16000
11111	138311	13	60213			3	18000
11112	138311	14	60214			3	20000
11113	138311	15	60215			5	22000
11114	138311	16	60216			5	24000
11115	138311	17	60217			5	26000
11116	138311	18					
11117	138316	1	60001			1	2000
11118	138316	2	60002			1	3000
11119	138316	3	60003			1	4000
11120	138316	4	60004			1	5000
11121	138316	5	60005			2	6000
11122	138316	6	60006			2	7000
11123	138316	7	60007			2	8000
11124	138316	8	60008			2	9000
11125	138316	9	60009			2	10000
11126	138316	10	60010			3	12000
11127	138316	11	60011			3	14000
11128	138316	12	60012			3	16000
11129	138316	13	60013			3	18000
11130	138316	14	60014			3	20000
11131	138316	15	60015			5	22000
11132	138316	16	60016			5	24000
11133	138316	17	60017			5	26000
11134	138316	18					
11135	138317	1	60101			1	2000
11136	138317	2	60102			1	3000
11137	138317	3	60103			1	4000
11138	138317	4	60104			1	5000
11139	138317	5	60105			2	6000
11140	138317	6	60106			2	7000
11141	138317	7	60107			2	8000
11142	138317	8	60108			2	9000
11143	138317	9	60109			2	10000
11144	138317	10	60110			3	12000
11145	138317	11	60111			3	14000
11146	138317	12	60112			3	16000
11147	138317	13	60113			3	18000
11148	138317	14	60114			3	20000
11149	138317	15	60115			5	22000
11150	138317	16	60116			5	24000
11151	138317	17	60117			5	26000
11152	138317	18					
11153	138318	1	60501			1	2000
11154	138318	2	60502			1	3000
11155	138318	3	60503			1	4000
11156	138318	4	60504			1	5000
11157	138318	5	60505			2	6000
11158	138318	6	60506			2	7000
11159	138318	7	60507			2	8000
11160	138318	8	60508			2	9000
11161	138318	9	60509			2	10000
11162	138318	10	60510			3	12000
11163	138318	11	60511			3	14000
11164	138318	12	60512			3	16000
11165	138318	13	60513			3	18000
11166	138318	14	60514			3	20000
11167	138318	15	60515			5	22000
11168	138318	16	60516			5	24000
11169	138318	17	60517			5	26000
11170	138318	18					
11171	138321	1	60201			1	2000
11172	138321	2	60202			1	3000
11173	138321	3	60203			1	4000
11174	138321	4	60204			1	5000
11175	138321	5	60205			2	6000
11176	138321	6	60206			2	7000
11177	138321	7	60207			2	8000
11178	138321	8	60208			2	9000
11179	138321	9	60209			2	10000
11180	138321	10	60210			3	12000
11181	138321	11	60211			3	14000
11182	138321	12	60212			3	16000
11183	138321	13	60213			3	18000
11184	138321	14	60214			3	20000
11185	138321	15	60215			5	22000
11186	138321	16	60216			5	24000
11187	138321	17	60217			5	26000
11188	138321	18					
11189	138322	0	61002			3	25000
11190	138322	1	61002			3	25000
11191	138323	1	60301	61301		1	2000
11192	138323	2	60302	61302		1	3000
11193	138323	3	60303	61303		1	4000
11194	138323	4	60304	61304		1	5000
11195	138323	5	60305	61305		2	6000
11196	138323	6	60306	61306		2	7000
11197	138323	7	60307	61307		2	8000
11198	138323	8	60308	61308		2	9000
11199	138323	9	60309	61309		2	10000
11200	138323	10	60310	61310		3	12000
11201	138323	11	60311	61311		3	14000
11202	138323	12	60312	61312		3	16000
11203	138323	13	60313	61313		3	18000
11204	138323	14	60314	61314		3	20000
11205	138323	15	60315	61315		5	22000
11206	138323	16	60316	61316		5	24000
11207	138323	17	60317	61317		5	26000
11208	138323	18					
11209	138324	0	62004			2	20000
11210	138324	1	62005			3	30000
11211	138324	2	62005			5	50000
11212	138325	0	62006			3	35000
11213	138325	1	62007			4	40000
11214	138325	2	62007			7	75000
11215	138326	0	62008			3	30000
11216	138326	1	62009			3	30000
11217	138326	2	62010			4	40000
11218	138326	3	62010			10	100000
11219	138327	0	60474				
11220	138327	1	60474				
11221	139301	1	60001			1	2000
11222	139301	2	60002			1	3000
11223	139301	3	60003			1	4000
11224	139301	4	60004			1	5000
11225	139301	5	60005			2	6000
11226	139301	6	60006			2	7000
11227	139301	7	60007			2	8000
11228	139301	8	60008			2	9000
11229	139301	9	60009			2	10000
11230	139301	10	60010			3	12000
11231	139301	11	60011			3	14000
11232	139301	12	60012			3	16000
11233	139301	13	60013			3	18000
11234	139301	14	60014			3	20000
11235	139301	15	60015			5	22000
11236	139301	16	60016			5	24000
11237	139301	17	60017			5	26000
11238	139301	18					
11239	139306	1	60101			1	2000
11240	139306	2	60102			1	3000
11241	139306	3	60103			1	4000
11242	139306	4	60104			1	5000
11243	139306	5	60105			2	6000
11244	139306	6	60106			2	7000
11245	139306	7	60107			2	8000
11246	139306	8	60108			2	9000
11247	139306	9	60109			2	10000
11248	139306	10	60110			3	12000
11249	139306	11	60111			3	14000
11250	139306	12	60112			3	16000
11251	139306	13	60113			3	18000
11252	139306	14	60114			3	20000
11253	139306	15	60115			5	22000
11254	139306	16	60116			5	24000
11255	139306	17	60117			5	26000
11256	139306	18					
11257	139311	1	60201			1	2000
11258	139311	2	60202			1	3000
11259	139311	3	60203			1	4000
11260	139311	4	60204			1	5000
11261	139311	5	60205			2	6000
11262	139311	6	60206			2	7000
11263	139311	7	60207			2	8000
11264	139311	8	60208			2	9000
11265	139311	9	60209			2	10000
11266	139311	10	60210			3	12000
11267	139311	11	60211			3	14000
11268	139311	12	60212			3	16000
11269	139311	13	60213			3	18000
11270	139311	14	60214			3	20000
11271	139311	15	60215			5	22000
11272	139311	16	60216			5	24000
11273	139311	17	60217			5	26000
11274	139311	18					
11275	139316	1	60001			1	2000
11276	139316	2	60002			1	3000
11277	139316	3	60003			1	4000
11278	139316	4	60004			1	5000
11279	139316	5	60005			2	6000
11280	139316	6	60006			2	7000
11281	139316	7	60007			2	8000
11282	139316	8	60008			2	9000
11283	139316	9	60009			2	10000
11284	139316	10	60010			3	12000
11285	139316	11	60011			3	14000
11286	139316	12	60012			3	16000
11287	139316	13	60013			3	18000
11288	139316	14	60014			3	20000
11289	139316	15	60015			5	22000
11290	139316	16	60016			5	24000
11291	139316	17	60017			5	26000
11292	139316	18					
11293	139317	1	60101			1	2000
11294	139317	2	60102			1	3000
11295	139317	3	60103			1	4000
11296	139317	4	60104			1	5000
11297	139317	5	60105			2	6000
11298	139317	6	60106			2	7000
11299	139317	7	60107			2	8000
11300	139317	8	60108			2	9000
11301	139317	9	60109			2	10000
11302	139317	10	60110			3	12000
11303	139317	11	60111			3	14000
11304	139317	12	60112			3	16000
11305	139317	13	60113			3	18000
11306	139317	14	60114			3	20000
11307	139317	15	60115			5	22000
11308	139317	16	60116			5	24000
11309	139317	17	60117			5	26000
11310	139317	18					
11311	139318	1	60501			1	2000
11312	139318	2	60502			1	3000
11313	139318	3	60503			1	4000
11314	139318	4	60504			1	5000
11315	139318	5	60505			2	6000
11316	139318	6	60506			2	7000
11317	139318	7	60507			2	8000
11318	139318	8	60508			2	9000
11319	139318	9	60509			2	10000
11320	139318	10	60510			3	12000
11321	139318	11	60511			3	14000
11322	139318	12	60512			3	16000
11323	139318	13	60513			3	18000
11324	139318	14	60514			3	20000
11325	139318	15	60515			5	22000
11326	139318	16	60516			5	24000
11327	139318	17	60517			5	26000
11328	139318	18					
11329	139321	1	60201			1	2000
11330	139321	2	60202			1	3000
11331	139321	3	60203			1	4000
11332	139321	4	60204			1	5000
11333	139321	5	60205			2	6000
11334	139321	6	60206			2	7000
11335	139321	7	60207			2	8000
11336	139321	8	60208			2	9000
11337	139321	9	60209			2	10000
11338	139321	10	60210			3	12000
11339	139321	11	60211			3	14000
11340	139321	12	60212			3	16000
11341	139321	13	60213			3	18000
11342	139321	14	60214			3	20000
11343	139321	15	60215			5	22000
11344	139321	16	60216			5	24000
11345	139321	17	60217			5	26000
11346	139321	18					
11347	139322	0	61002			3	25000
11348	139322	1	61002			3	25000
11349	139323	1	60301	61301		1	2000
11350	139323	2	60302	61302		1	3000
11351	139323	3	60303	61303		1	4000
11352	139323	4	60304	61304		1	5000
11353	139323	5	60305	61305		2	6000
11354	139323	6	60306	61306		2	7000
11355	139323	7	60307	61307		2	8000
11356	139323	8	60308	61308		2	9000
11357	139323	9	60309	61309		2	10000
11358	139323	10	60310	61310		3	12000
11359	139323	11	60311	61311		3	14000
11360	139323	12	60312	61312		3	16000
11361	139323	13	60313	61313		3	18000
11362	139323	14	60314	61314		3	20000
11363	139323	15	60315	61315		5	22000
11364	139323	16	60316	61316		5	24000
11365	139323	17	60317	61317		5	26000
11366	139323	18					
11367	139324	0	62004			2	20000
11368	139324	1	62005			3	30000
11369	139324	2	62005			5	50000
11370	139325	0	62006			3	35000
11371	139325	1	62007			4	40000
11372	139325	2	62007			7	75000
11373	139326	0	62008			3	30000
11374	139326	1	62009			3	30000
11375	139326	2	62010			4	40000
11376	139326	3	62010			10	100000
11377	139327	0	60478				
11378	139327	1	60478				
11379	139328	1	60201			1	2000
11380	139328	2	60202			1	3000
11381	139328	3	60203			1	4000
11382	139328	4	60204			1	5000
11383	139328	5	60205			2	6000
11384	139328	6	60206			2	7000
11385	139328	7	60207			2	8000
11386	139328	8	60208			2	9000
11387	139328	9	60209			2	10000
11388	139328	10	60210			3	12000
11389	139328	11	60211			3	14000
11390	139328	12	60212			3	16000
11391	139328	13	60213			3	18000
11392	139328	14	60214			3	20000
11393	139328	15	60215			5	22000
11394	139328	16	60216			5	24000
11395	139328	17	60217			5	26000
11396	139328	18					
11397	140301	1	60001			1	2000
11398	140301	2	60002			1	3000
11399	140301	3	60003			1	4000
11400	140301	4	60004			1	5000
11401	140301	5	60005			2	6000
11402	140301	6	60006			2	7000
11403	140301	7	60007			2	8000
11404	140301	8	60008			2	9000
11405	140301	9	60009			2	10000
11406	140301	10	60010			3	12000
11407	140301	11	60011			3	14000
11408	140301	12	60012			3	16000
11409	140301	13	60013			3	18000
11410	140301	14	60014			3	20000
11411	140301	15	60015			5	22000
11412	140301	16	60016			5	24000
11413	140301	17	60017			5	26000
11414	140301	18					
11415	140306	1	60101			1	2000
11416	140306	2	60102			1	3000
11417	140306	3	60103			1	4000
11418	140306	4	60104			1	5000
11419	140306	5	60105			2	6000
11420	140306	6	60106			2	7000
11421	140306	7	60107			2	8000
11422	140306	8	60108			2	9000
11423	140306	9	60109			2	10000
11424	140306	10	60110			3	12000
11425	140306	11	60111			3	14000
11426	140306	12	60112			3	16000
11427	140306	13	60113			3	18000
11428	140306	14	60114			3	20000
11429	140306	15	60115			5	22000
11430	140306	16	60116			5	24000
11431	140306	17	60117			5	26000
11432	140306	18					
11433	140311	1	60201			1	2000
11434	140311	2	60202			1	3000
11435	140311	3	60203			1	4000
11436	140311	4	60204			1	5000
11437	140311	5	60205			2	6000
11438	140311	6	60206			2	7000
11439	140311	7	60207			2	8000
11440	140311	8	60208			2	9000
11441	140311	9	60209			2	10000
11442	140311	10	60210			3	12000
11443	140311	11	60211			3	14000
11444	140311	12	60212			3	16000
11445	140311	13	60213			3	18000
11446	140311	14	60214			3	20000
11447	140311	15	60215			5	22000
11448	140311	16	60216			5	24000
11449	140311	17	60217			5	26000
11450	140311	18					
11451	140316	1	60001			1	2000
11452	140316	2	60002			1	3000
11453	140316	3	60003			1	4000
11454	140316	4	60004			1	5000
11455	140316	5	60005			2	6000
11456	140316	6	60006			2	7000
11457	140316	7	60007			2	8000
11458	140316	8	60008			2	9000
11459	140316	9	60009			2	10000
11460	140316	10	60010			3	12000
11461	140316	11	60011			3	14000
11462	140316	12	60012			3	16000
11463	140316	13	60013			3	18000
11464	140316	14	60014			3	20000
11465	140316	15	60015			5	22000
11466	140316	16	60016			5	24000
11467	140316	17	60017			5	26000
11468	140316	18					
11469	140317	1	60101			1	2000
11470	140317	2	60102			1	3000
11471	140317	3	60103			1	4000
11472	140317	4	60104			1	5000
11473	140317	5	60105			2	6000
11474	140317	6	60106			2	7000
11475	140317	7	60107			2	8000
11476	140317	8	60108			2	9000
11477	140317	9	60109			2	10000
11478	140317	10	60110			3	12000
11479	140317	11	60111			3	14000
11480	140317	12	60112			3	16000
11481	140317	13	60113			3	18000
11482	140317	14	60114			3	20000
11483	140317	15	60115			5	22000
11484	140317	16	60116			5	24000
11485	140317	17	60117			5	26000
11486	140317	18					
11487	140318	1	60501			1	2000
11488	140318	2	60502			1	3000
11489	140318	3	60503			1	4000
11490	140318	4	60504			1	5000
11491	140318	5	60505			2	6000
11492	140318	6	60506			2	7000
11493	140318	7	60507			2	8000
11494	140318	8	60508			2	9000
11495	140318	9	60509			2	10000
11496	140318	10	60510			3	12000
11497	140318	11	60511			3	14000
11498	140318	12	60512			3	16000
11499	140318	13	60513			3	18000
11500	140318	14	60514			3	20000
11501	140318	15	60515			5	22000
11502	140318	16	60516			5	24000
11503	140318	17	60517			5	26000
11504	140318	18					
11505	140321	1	60201			1	2000
11506	140321	2	60202			1	3000
11507	140321	3	60203			1	4000
11508	140321	4	60204			1	5000
11509	140321	5	60205			2	6000
11510	140321	6	60206			2	7000
11511	140321	7	60207			2	8000
11512	140321	8	60208			2	9000
11513	140321	9	60209			2	10000
11514	140321	10	60210			3	12000
11515	140321	11	60211			3	14000
11516	140321	12	60212			3	16000
11517	140321	13	60213			3	18000
11518	140321	14	60214			3	20000
11519	140321	15	60215			5	22000
11520	140321	16	60216			5	24000
11521	140321	17	60217			5	26000
11522	140321	18					
11523	140322	0	61002			3	25000
11524	140322	1	61002			3	25000
11525	140323	1	60301	61301		1	2000
11526	140323	2	60302	61302		1	3000
11527	140323	3	60303	61303		1	4000
11528	140323	4	60304	61304		1	5000
11529	140323	5	60305	61305		2	6000
11530	140323	6	60306	61306		2	7000
11531	140323	7	60307	61307		2	8000
11532	140323	8	60308	61308		2	9000
11533	140323	9	60309	61309		2	10000
11534	140323	10	60310	61310		3	12000
11535	140323	11	60311	61311		3	14000
11536	140323	12	60312	61312		3	16000
11537	140323	13	60313	61313		3	18000
11538	140323	14	60314	61314		3	20000
11539	140323	15	60315	61315		5	22000
11540	140323	16	60316	61316		5	24000
11541	140323	17	60317	61317		5	26000
11542	140323	18					
11543	140324	0	62004			2	20000
11544	140324	1	62005			3	30000
11545	140324	2	62005			5	50000
11546	140325	0	62006			3	35000
11547	140325	1	62007			4	40000
11548	140325	2	62007			7	75000
11549	140326	0	62008			3	30000
11550	140326	1	62009			3	30000
11551	140326	2	62010			4	40000
11552	140326	3	62010			10	100000
11553	140327	0	60481				
11554	140327	1	60481				
11555	152301	1	60001			1	2000
11556	152301	2	60002			1	3000
11557	152301	3	60003			1	4000
11558	152301	4	60004			1	5000
11559	152301	5	60005			2	6000
11560	152301	6	60006			2	7000
11561	152301	7	60007			2	8000
11562	152301	8	60008			2	9000
11563	152301	9	60009			2	10000
11564	152301	10	60010			3	12000
11565	152301	11	60011			3	14000
11566	152301	12	60012			3	16000
11567	152301	13	60013			3	18000
11568	152301	14	60014			3	20000
11569	152301	15	60015			5	22000
11570	152301	16	60016			5	24000
11571	152301	17	60017			5	26000
11572	152301	18					
11573	152306	1	60101			1	2000
11574	152306	2	60102			1	3000
11575	152306	3	60103			1	4000
11576	152306	4	60104			1	5000
11577	152306	5	60105			2	6000
11578	152306	6	60106			2	7000
11579	152306	7	60107			2	8000
11580	152306	8	60108			2	9000
11581	152306	9	60109			2	10000
11582	152306	10	60110			3	12000
11583	152306	11	60111			3	14000
11584	152306	12	60112			3	16000
11585	152306	13	60113			3	18000
11586	152306	14	60114			3	20000
11587	152306	15	60115			5	22000
11588	152306	16	60116			5	24000
11589	152306	17	60117			5	26000
11590	152306	18					
11591	152311	1	60201			1	2000
11592	152311	2	60202			1	3000
11593	152311	3	60203			1	4000
11594	152311	4	60204			1	5000
11595	152311	5	60205			2	6000
11596	152311	6	60206			2	7000
11597	152311	7	60207			2	8000
11598	152311	8	60208			2	9000
11599	152311	9	60209			2	10000
11600	152311	10	60210			3	12000
11601	152311	11	60211			3	14000
11602	152311	12	60212			3	16000
11603	152311	13	60213			3	18000
11604	152311	14	60214			3	20000
11605	152311	15	60215			5	22000
11606	152311	16	60216			5	24000
11607	152311	17	60217			5	26000
11608	152311	18					
11609	152316	1	60001			1	2000
11610	152316	2	60002			1	3000
11611	152316	3	60003			1	4000
11612	152316	4	60004			1	5000
11613	152316	5	60005			2	6000
11614	152316	6	60006			2	7000
11615	152316	7	60007			2	8000
11616	152316	8	60008			2	9000
11617	152316	9	60009			2	10000
11618	152316	10	60010			3	12000
11619	152316	11	60011			3	14000
11620	152316	12	60012			3	16000
11621	152316	13	60013			3	18000
