Id	Type	Price	DiscountPrice	SellPrice	Quality	BuffType	CharacterId[1]	CharacterId[2]	Name	IconRes	Info	Desc	DescDigit[1]	DescDigit[2]	DescDigit[3]	DescDigit[4]	EvolveDescDigit[1]	EvolveDescDigit[2]	EvolveDescDigit[3]	EvolveDescDigit[4]	AddDesc	AddDigit[1]	AddDigit[2]	AddDigit[3]	AddDigit[4]	Tags[1]	Tags[2]	Keywords[1]	Keywords[2]	IsShow	Order
20718	2	4	3	3	2	20716			Lucky Wheel [Holy DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#f2c870>Holy DMG</color> boost every {0}s, stacking up to {3} times.	5	40	18.75	4										3	10			true	604
20720	2	8	6	6	3	20716			Lucky Wheel [Holy DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#f2c870>Holy DMG</color> boost every {0}s, stacking up to {3} times.	5	40	28.13	4										3	10			true	605
20722	2	16	12	12	4	20716			Lucky Wheel [Holy DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#f2c870>Holy DMG</color> boost every {0}s, stacking up to {3} times.	5	40	37.5	4	5	40	75	4						3	10			true	606
20724	2	2	1	1	1	20724			Lucky Wheel [Shield] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#fe8f7fc>Shield Strength</color> boost every {0}s, stacking up to {3} times.	5	40	6.25	4										4	10	4		true	607
20726	2	4	3	3	2	20724			Lucky Wheel [Shield] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#fe8f7fc>Shield Strength</color> boost every {0}s, stacking up to {3} times.	5	40	12.5	4										4	10	4		true	608
20728	2	8	6	6	3	20724			Lucky Wheel [Shield] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#fe8f7fc>Shield Strength</color> boost every {0}s, stacking up to {3} times.	5	40	18.75	4										4	10	4		true	609
20730	2	16	12	12	4	20724			Lucky Wheel [Shield] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#fe8f7fc>Shield Strength</color> boost every {0}s, stacking up to {3} times.	5	40	25	4	5	40	50	4						4	10	4		true	610
20732	2	2	1	1	1	20732			Lucky Wheel [Recovery] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#6ad29b>Recovery Efficiency</color> boost every {0}s, stacking up to {3} times.	5	40	6.25	4										5	10	5		true	611
20734	2	4	3	3	2	20732			Lucky Wheel [Recovery] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#6ad29b>Recovery Efficiency</color> boost every {0}s, stacking up to {3} times.	5	40	12.5	4										5	10	5		true	612
20736	2	8	6	6	3	20732			Lucky Wheel [Recovery] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#6ad29b>Recovery Efficiency</color> boost every {0}s, stacking up to {3} times.	5	40	18.75	4										5	10	5		true	613
20738	2	16	12	12	4	20732			Lucky Wheel [Recovery] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Has a {1}% chance to gain a {2}% <color=#6ad29b>Recovery Efficiency</color> boost every {0}s, stacking up to {3} times.	5	40	25	4	5	40	50	4						5	10	5		true	614
20740	2	16	12	12	4	20740			Jackpot	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	When Life-Risking Trick Runes trigger, deals {0}% more damage for {1}s.	20	4							After [Life-Risking Trick] Runes trigger {0} times, summons a demon to attack enemies, dealing {1}% <color=#ecd7bd>Physical</color> DMG. This is stackable.	3	60			10				true	250
20741	2	16	12	12	4	20741			Second Chance	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Stat boost effects from Life-Risking Trick Runes trigger {0} additional time. This effect is stackable.	1								After [Life-Risking Trick] Runes trigger {0} times, summons a demon to attack enemies, dealing {1}% <color=#ecd7bd>Physical</color> DMG. This is stackable.	3	60			10				true	251
20742	2	16	12	12	4	20742			Lucky One	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Life-Risking Trick Rune triggering chances are doubled.									After [Life-Risking Trick] Runes trigger {0} times, summons a demon to attack enemies, dealing {1}% <color=#ecd7bd>Physical</color> DMG. This is stackable.	3	60			10				true	252
20750	2	2	1	1	1	20750			First-Player Advantage [Blood DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {1}% more <color=#f15265>Blood DMG</color> during the first {0}s of the battle.	12	14.25												1	11			true	615
20752	2	4	3	3	2	20750			First-Player Advantage [Blood DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {1}% more <color=#f15265>Blood DMG</color> during the first {0}s of the battle.	12	28.5												1	11			true	616
20754	2	8	6	6	3	20750			First-Player Advantage [Blood DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {1}% more <color=#f15265>Blood DMG</color> during the first {0}s of the battle.	12	42.75												1	11			true	617
20756	2	16	12	12	4	20750			First-Player Advantage [Blood DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {1}% more <color=#f15265>Blood DMG</color> during the first {0}s of the battle.	12	57			12	114								1	11			true	618
20758	2	2	1	1	1	20758			First-Player Advantage [Spirit DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {1}% more <color=#77baf0>Spirit DMG</color> during the first {0}s of the battle.	12	14.25												2	11			true	619
20760	2	4	3	3	2	20758			First-Player Advantage [Spirit DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {1}% more <color=#77baf0>Spirit DMG</color> during the first {0}s of the battle.	12	28.5												2	11			true	620
20762	2	8	6	6	3	20758			First-Player Advantage [Spirit DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {1}% more <color=#77baf0>Spirit DMG</color> during the first {0}s of the battle.	12	42.75												2	11			true	621
20764	2	16	12	12	4	20758			First-Player Advantage [Spirit DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {1}% more <color=#77baf0>Spirit DMG</color> during the first {0}s of the battle.	12	57			12	114								2	11			true	622
20766	2	2	1	1	1	20766			First-Player Advantage [Holy DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {1}% more <color=#f2c870>Holy DMG</color> during the first {0}s of the battle.	12	14.25												3	11			true	623
20768	2	4	3	3	2	20766			First-Player Advantage [Holy DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {1}% more <color=#f2c870>Holy DMG</color> during the first {0}s of the battle.	12	28.5												3	11			true	624
20770	2	8	6	6	3	20766			First-Player Advantage [Holy DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {1}% more <color=#f2c870>Holy DMG</color> during the first {0}s of the battle.	12	42.75												3	11			true	625
20772	2	16	12	12	4	20766			First-Player Advantage [Holy DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {1}% more <color=#f2c870>Holy DMG</color> during the first {0}s of the battle.	12	57			12	114								3	11			true	626
20774	2	2	1	1	1	20774			First-Player Advantage [Shield] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#fe8f7fc>Shield Strength</color> boost during the first {0}s of the battle.	12	14.25												4	11	4		true	627
20776	2	4	3	3	2	20774			First-Player Advantage [Shield] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#fe8f7fc>Shield Strength</color> boost during the first {0}s of the battle.	12	28.5												4	11	4		true	628
20778	2	8	6	6	3	20774			First-Player Advantage [Shield] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#fe8f7fc>Shield Strength</color> boost during the first {0}s of the battle.	12	42.75												4	11	4		true	629
20780	2	16	12	12	4	20774			First-Player Advantage [Shield] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#fe8f7fc>Shield Strength</color> boost during the first {0}s of the battle.	12	57			12	114								4	11	4		true	630
20782	2	2	1	1	1	20782			First-Player Advantage [Recovery] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#6ad29b>Recovery Efficiency</color> boost during the first {0}s of the battle.	12	14.25												5	11	5		true	631
20784	2	4	3	3	2	20782			First-Player Advantage [Recovery] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#6ad29b>Recovery Efficiency</color> boost during the first {0}s of the battle.	12	28.5												5	11	5		true	632
20786	2	8	6	6	3	20782			First-Player Advantage [Recovery] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#6ad29b>Recovery Efficiency</color> boost during the first {0}s of the battle.	12	42.75												5	11	5		true	633
20788	2	16	12	12	4	20782			First-Player Advantage [Recovery] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#6ad29b>Recovery Efficiency</color> boost during the first {0}s of the battle.	12	57			12	114								5	11	5		true	634
20790	2	16	12	12	4	20790			Blistering	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Speed Prologue Rune effects are doubled.									At the start of battle, summons a demon to perform a powerful attack, dealing {0}% <color=#ecd7bd>Physical</color> DMG, then increases the character's ATK by {1}% and DMG Reduction by {2}% until [Speed Prologue] Rune effects end. This is stackable.	150	20	20		11				true	273
20792	2	16	12	12	4	20792			Foresight	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Speed Prologue Rune's duration increases by {0}s.	4								At the start of battle, summons a demon to perform a powerful attack, dealing {0}% <color=#ecd7bd>Physical</color> DMG, then increases the character's ATK by {1}% and DMG Reduction by {2}% until [Speed Prologue] Rune effects end. This is stackable.	150	20	20		11				true	274
20794	2	16	12	12	4	20794			Preemptive Advantage	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {1}% more DMG during the first {0}s of the battle.	12	40							At the start of battle, summons a demon to perform a powerful attack, dealing {0}% <color=#ecd7bd>Physical</color> DMG, then increases the character's ATK by {1}% and DMG Reduction by {2}% until [Speed Prologue] Rune effects end. This is stackable.	150	20	20		11				true	275
20800	2	2	1	1	1	20800			Obliterate [Blood DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#f15265>Blood DMG</color> boost when the enemy's HP is below {0}%.	40	28.88												1	12			true	635
20802	2	4	3	3	2	20800			Obliterate [Blood DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#f15265>Blood DMG</color> boost when the enemy's HP is below {0}%.	40	57.75												1	12			true	636
20804	2	8	6	6	3	20800			Obliterate [Blood DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#f15265>Blood DMG</color> boost when the enemy's HP is below {0}%.	40	86.63												1	12			true	637
20806	2	16	12	12	4	20800			Obliterate [Blood DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackRed.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#f15265>Blood DMG</color> boost when the enemy's HP is below {0}%.	40	115.5			40	231								1	12			true	638
20808	2	2	1	1	1	20808			Obliterate [Spirit DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#77baf0>Spirit DMG</color> boost when the enemy's HP is below {0}%.	40	28.88												2	12			true	639
20810	2	4	3	3	2	20808			Obliterate [Spirit DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#77baf0>Spirit DMG</color> boost when the enemy's HP is below {0}%.	40	57.75												2	12			true	640
20812	2	8	6	6	3	20808			Obliterate [Spirit DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#77baf0>Spirit DMG</color> boost when the enemy's HP is below {0}%.	40	86.63												2	12			true	641
20814	2	16	12	12	4	20808			Obliterate [Spirit DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackBlue.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#77baf0>Spirit DMG</color> boost when the enemy's HP is below {0}%.	40	115.5			40	231								2	12			true	642
20816	2	2	1	1	1	20816			Obliterate [Holy DMG] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#f2c870>Holy DMG</color> boost when the enemy's HP is below {0}%.	40	28.88												3	12			true	643
20818	2	4	3	3	2	20816			Obliterate [Holy DMG] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#f2c870>Holy DMG</color> boost when the enemy's HP is below {0}%.	40	57.75												3	12			true	644
20820	2	8	6	6	3	20816			Obliterate [Holy DMG] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#f2c870>Holy DMG</color> boost when the enemy's HP is below {0}%.	40	86.63												3	12			true	645
20822	2	16	12	12	4	20816			Obliterate [Holy DMG] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneAttackYellow.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#f2c870>Holy DMG</color> boost when the enemy's HP is below {0}%.	40	115.5			40	231								3	12			true	646
20824	2	2	1	1	1	20824			Obliterate [Shield] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#fe8f7fc>Shield Strength</color> boost when the enemy's HP is below {0}%.	40	12.38												4	12	4		true	647
20826	2	4	3	3	2	20824			Obliterate [Shield] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#fe8f7fc>Shield Strength</color> boost when the enemy's HP is below {0}%.	40	24.75												4	12	4		true	648
20828	2	8	6	6	3	20824			Obliterate [Shield] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#fe8f7fc>Shield Strength</color> boost when the enemy's HP is below {0}%.	40	37.13												4	12	4		true	649
20830	2	16	12	12	4	20824			Obliterate [Shield] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneWhite.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#fe8f7fc>Shield Strength</color> boost when the enemy's HP is below {0}%.	40	49.5			40	99								4	12	4		true	650
20832	2	2	1	1	1	20832			Obliterate [Recovery] I	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#6ad29b>Recovery Efficiency</color> boost when the enemy's HP is below {0}%.	40	12.38												5	12	5		true	651
20834	2	4	3	3	2	20832			Obliterate [Recovery] II	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#6ad29b>Recovery Efficiency</color> boost when the enemy's HP is below {0}%.	40	24.75												5	12	5		true	652
20836	2	8	6	6	3	20832			Obliterate [Recovery] III	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#6ad29b>Recovery Efficiency</color> boost when the enemy's HP is below {0}%.	40	37.13												5	12	5		true	653
20838	2	16	12	12	4	20832			Obliterate [Recovery] IV	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneGreen.png	Duplicate effects do not stack. Only the highest rarity applies.	Gains a {1}% <color=#6ad29b>Recovery Efficiency</color> boost when the enemy's HP is below {0}%.	40	49.5			40	99								5	12	5		true	654
20840	2	16	12	12	4	20840			Execute	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Death Hunter Runes can be triggered when the enemy's HP is below {0}%.	80								When [Death Hunter] Runes trigger, summons a demon to perform a powerful attack against enemies, dealing {0}% <color=#ecd7bd>Physical</color> DMG. Afterward, every {1} skills cast triggers this effect once. This is stackable.	240	3			12				true	296
20841	2	16	12	12	4	20841			Kill Mark	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Death Hunter Runes will remain for {0}s when the enemy's HP is restored to above the threshold.	5								When [Death Hunter] Runes trigger, summons a demon to perform a powerful attack against enemies, dealing {0}% <color=#ecd7bd>Physical</color> DMG. Afterward, every {1} skills cast triggers this effect once. This is stackable.	240	3			12				true	297
20842	2	16	12	12	4	20842			Deadly Point	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Death Hunter Rune effects increase by {0}%.	100								When [Death Hunter] Runes trigger, summons a demon to perform a powerful attack against enemies, dealing {0}% <color=#ecd7bd>Physical</color> DMG. Afterward, every {1} skills cast triggers this effect once. This is stackable.	240	3			12				true	298
20950	2	16	12	12	4	20950			Blasphemous Contract	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Suicidal Maniac Rune effects increase by {0}%.	100								When a [Suicidal Maniac] Rune is triggered, increases ATK by {0}%; at the same time, burns enemies to deal {1}% <color=#ecd7bd>Physical</color> DMG. Damage increases by {2}% every second, up to {3}%. This is stackable.	30	40	10	80	6				true	299
20952	2	16	12	12	4	20952			Final Rediance	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	All elemental DMG increases by {1}% when HP is below {0}%.	20	57.6							When a [Suicidal Maniac] Rune is triggered, increases ATK by {0}%; at the same time, burns enemies to deal {1}% <color=#ecd7bd>Physical</color> DMG. Damage increases by {2}% every second, up to {3}%. This is stackable.	30	40	10	80	6				true	300
20954	2	16	12	12	4	20954			Born From Ashes	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	No Time to Bleed Rune effects can trigger {0} additional time.	1								When a [No Time to Bleed] Rune is triggered, lightning randomly strikes both parties every second. When hitting enemies, directly deals {0}% <color=#ecd7bd>Physical</color> DMG. When hitting the user, increases ATK by {1}%, up to {2}%. The damage boost ends when [No Time to Bleed] Rune effects end. This is stackable.	30	10	50		8				true	301
20956	2	16	12	12	4	20956			Blood Resonance	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	No Time to Bleed Rune effects increase by {0}%.	100								When a [No Time to Bleed] Rune is triggered, lightning randomly strikes both parties every second. When hitting enemies, directly deals {0}% <color=#ecd7bd>Physical</color> DMG. When hitting the user, increases ATK by {1}%, up to {2}%. The damage boost ends when [No Time to Bleed] Rune effects end. This is stackable.	30	10	50		8				true	302
20958	2	16	12	12	4	20958			Doomsday Hymn	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Runes active during the Death Speed phase have their effects increased by {0}%.	100								When a [Beyond Death] Rune is triggered, summons a demon every {0}s to attack enemies, dealing {1}% <color=#ecd7bd>Physical</color> DMG. This is stackable.	5	350			9				true	303
20960	2	16	12	12	4	20960			Silent Prologue	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Runes with [when not in Death Speed phase] conditions have their effects increased by {0}%.	100								When a [Beyond Death] Rune is triggered, summons a demon every {0}s to attack enemies, dealing {1}% <color=#ecd7bd>Physical</color> DMG. This is stackable.	5	350			9				true	304
20962	2	16	12	12	4	20962			Hunting Instinct	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	Deals {1}% more DMG when enemy HP is below {0}%.	40	115.5							When [Death Hunter] Runes trigger, summons a demon to perform a powerful attack against enemies, dealing {0}% <color=#ecd7bd>Physical</color> DMG. Afterward, every {1} skills cast triggers this effect once. This is stackable.	240	3			12				true	305
20973	2	16	12	12	4	20964			Absolute Advantage	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png	Duplicate effects do not stack. Only the highest rarity applies.	When HP percentage is higher than the enemy's, increases ATK by {0}% and can trigger Death Hunter Rune effects.	77								When [Death Hunter] Runes trigger, summons a demon to perform a powerful attack against enemies, dealing {0}% <color=#ecd7bd>Physical</color> DMG. Afterward, every {1} skills cast triggers this effect once. This is stackable.	240	3			12				true	306
25001	2	16	8	8	4				Stats Up	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png		ATK Boost																			
25002	2	16	8	8	4				Stats Up	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png		ATK Boost																			
25003	2	16	8	8	4				Stats Up	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png		ATK Boost																			
25004	2	16	8	8	4				Stats Up	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png		ATK Boost																			
25005	2	16	8	8	4				Stats Up	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png		ATK Boost																			
25006	2	16	8	8	4				Stats Up	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png		ATK Boost																			
25007	2	16	8	8	4				Stats Up	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5RuneSpecial.png		HP Up																			
31001	3	16	12	12	1				Rune Chest: Minor	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5TreasureboxGreen.png	This mysterious rune chest hums with an otherworldly aura.	Crack it open to get a random Minor Rune.																			
31002	3	16	12	12	2				Rune Chest: Medium	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5TreasureboxBlue.png	This mysterious rune chest hums with an otherworldly aura.	Crack it open to get a random Medium Rune.																			
31003	3	16	12	12	3				Rune Chest: Major	Assets/Product/Texture/Image/IconTools/IconRougeItem05.png	This mysterious rune chest hums with an otherworldly aura.	Crack it open to get a random Major Rune.																			
31004	3	16	12	12	4				Rune Chest: Extreme	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5TreasureboxOrange.png	This mysterious rune chest hums with an otherworldly aura.	Crack it open to get a random Extreme Rune.																			
31011	3	16	12	12	4				Rune Chest: Random	Assets/Product/Texture/Image/IconTools/IconRougeItem04.png	This mysterious rune chest hums with an otherworldly aura.	Crack it open to get a random Rune.																			
31012	3	16	12	12	4				Rune Chest: Random	Assets/Product/Texture/Image/IconTools/IconRougeItem04.png	This mysterious rune chest hums with an otherworldly aura.	Crack it open to get a random Rune.																			
31021	3	16	12	12	4				Skill Chest: DMG	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5IconRougeItem01.png	This mysterious skill chest hums with an otherworldly aura.	Crack it open to gain a random DMG Skill.																			
31022	3	16	12	12	4				Skill Chest	Assets/Product/Texture/Image/UiTheatre5/UiTheatre5IconRougeItem01.png	This mysterious skill chest hums with an otherworldly aura.	Crack it open to gain a random Skill.																			
40001	7	16	12	12	1				Inferno Bond	Assets/Product/Texture/Image/IconTools/UiTheatre4Item41.png		For the first {0} turns, gain {1} extra coins each time you enter the Mysterious Tavern, then lose {2} coin(s) per turn after that.	5	7	1															true	1
40002	7	16	12	12	1				Rune Chest: Common	Assets/Product/Texture/Image/IconTools/IconRougeItem04.png		Upon selecting this accessory, immediately gain {0} random blue Runes.	4																	true	2
40003	7	16	12	12	1				Mammon Fund	Assets/Product/Texture/Image/IconTools/IconActivityConsumeTic2101005.png		Upon upgrades, gain {0} random Rune whose rarity scales with level: Blue before Lv.{1}, and Purple from Lv.{2} onward.	1	3	3															true	3
40004	7	16	12	12	1				Arena Coin	Assets/Product/Texture/Image/IconTools/UiFingerGuessing2Img6.png		Each time you enter the Mysterious Tavern, gain {0} coins. When on a winning streak, gain an additional {1} coin (after turn {2}, gain {3} coins instead).	2	1	3	4														true	4
40005	7	16	12	12	1				Tavern VIP Card	Assets/Product/Texture/Image/IconTools/ItPointFriend001.png		Each time you enter the Mysterious Tavern, gain {0} free refresh.	1																	true	5
40006	7	16	12	12	1				Mysterious Book	Assets/Product/Texture/Image/IconTools/IconRougeItem028.png		Upon selecting this accessory, immediately gain {0} EXP. Afterwards, gain an additional {1} EXP each time you enter the Mysterious Tavern.	8	2																true	6
