Id	Priority	Ignore	Desc	GuideType	ConditionId[1]	ConditionId[2]	ConditionId[3]	ConditionId[4]	CompleteId	ActiveUi	CheckNodeActive	RewardId	GroupId
64014	64014	0	v3.7 Guide: Concordia Tile-Matching at 1031	1	862112	774800	863044		64014	UiLineArithmetic2Game		0	64014
64015	64015	0	v3.7 Guide: Concordia Tile-Matching at 1041	1	862112	774800	863045		64015	UiLineArithmetic2Game		0	64015
64016	64016	0	v3.7 Guide: Concordia Tile-Matching at 1014	1	862112	774800	863048		64016	UiLineArithmetic2Game		0	64016
64017	64017	0	v3.7 Guide: Concordia Tile-Matching at 1015	1	862112	774800	863049		64017	UiLineArithmetic2Game		0	64017
64018	64018	0	v3.7 Guide: Concordia Tile-Matching at 1022	1	862112	774800	863050		64018	UiLineArithmetic2Game		0	64018
64020	64020	1	v3.7 Guide: Double Seventh Festival Card Game - Welcome	1	862112	774800	862782		64020	UiPokerGuessing2Main		0	64020
64021	64021	1	v3.7 Guide: Double Seventh Festival Card Game - Stage 11 Round 1	1	862112	774800	863046		64021	UiPokerGuessing2Game		0	64021
64022	64022	1	v3.7 Guide: Double Seventh Festival Card Game - Stage 11 Round 2	1	862112	774800	863047		64022	UiPokerGuessing2ToastRound		0	64022
64030	64030	1	v3.7 Guide: Mini Modification - First Entry	1	862112	774800			64030	UiSoloReformMain		0	64030
64101	64101	0	v3.8 引导维罗妮卡推箱子 首次入关	1	862112	774800			64101	UiRpgMakerGameMain		0	64101
64102	64102	0	v3.8 引导维罗妮卡推箱子 5101	1	862112	774800	863053		64102	UiRpgMakerGamePlayMain		0	64102
64103	64103	0	v3.8 引导维罗妮卡推箱子 5301	1	862112	774800	863054		64103	UiRpgMakerGameChoice		0	64103
64104	64104	0	v3.8 引导维罗妮卡推箱子 5401	1	862112	774800	863055		64104	UiRpgMakerGamePlayMain		0	64104
64111	64111	0	v3.8 引导维罗妮卡大秘境 首次入关	1	862112	84601800			64111	UiRiftChooseChapter		0	64111
64112	64112	0	v3.8 引导维罗妮卡大秘境 插件教学	1	862112	84601800	863051		64112	UiRiftFightLayerSelect		0	64112
64113	64113	0	v3.8 引导维罗妮卡大秘境 充能宝箱	1	862112	84601800			64113	UiRiftChooseChapter		0	64113
64114	64114	0	v3.8 引导维罗妮卡大秘境 图鉴加成	1	862112	84601800	863052		64114	UiRiftFightLayerSelect		0	64114
64115	64115	0	v3.8 引导维罗妮卡大秘境 推演强化	1	862112	84601800			64115	UiRiftAttribute		0	64115
64116	64116	0	v3.8 引导维罗妮卡大秘境 图鉴组件	1	862112	84601800			64116	UiRiftPluginBag	PanelAiffx	0	64116
64121	64121	0	v3.8 引导黄金矿工6.0-首次进入	1	862112	774800			64121	UiGoldenMinerHexSelect	TxtNameHex	0	64121
64122	64122	0	v3.8 引导黄金矿工6.0-通用改造	1	862112	774800			64122	UiGoldenMinerHexSelect	TxtNameCommon	0	64122
64123	64123	0	v3.8 引导黄金矿工6.0-再次升级	1	862112	774800	863056		64123	UiGoldenMinerHexSelect	TxtNameHex	0	64123
64200	64200	1	v4.0 引导丽芙2048 3.0 主界面	1	862112	774800			64200	UiGame2048Main		0	64200
64201	64201	1	v4.0 引导丽芙2048 3.0 第1关	1	862112	774800	863097		64201	UiGame2048Game		0	64201
64202	64202	1	v4.0 引导丽芙2048 3.0 第3关	1	862112	774800	863098		64202	UiGame2048Game		0	64202
64203	64203	1	v4.0 引导丽芙2048 3.0 第5关	1	862112	774800	863108		64203	UiGame2048Game		0	64203
64204	64204	1	v4.0 引导丽芙2048 3.0 第6关	1	862112	774800	863099		64204	UiGame2048Game		0	64204
64205	64205	1	v4.0 引导丽芙2048 3.0 第10关	1	862112	774800	863109		64205	UiGame2048Game		0	64205
64206	64206	1	v4.0 引导丽芙2048 3.0 第11关	1	862112	774800	863100		64206	UiGame2048Game		0	64206
64207	64207	1	v4.0 引导丽芙2048 3.0 第15关	1	862112	774800	863110		64207	UiGame2048Game		0	64207
64211	64211	0	v4.0 引导跑马-赛程内	1	862112	774800	863112	863113	64211	UiRaceMain		0	64211
64212	64212	0	v4.0 引导跑马-赛程结束	1	862112	774800	863115	863114	64212	UiRaceMain		0	64212
64301	64301	0	v4.1 引导吃豆人2.0	1	862112	774800			64301	UiPacMan2Main		0	64301
64311	64311	0	v4.1 引导全服决战4期首次进入	1	862112	84601200			64311	UiAreaWarMain		0	64311
64312	64312	0	v4.1 引导全服决战4期战斗关卡详情	1	862112	84601200			64312	UiAreaWarStageDetail	PanelDispatch	0	64312
64313	64313	0	v4.1 引导全服决战4期特派任务	1	862112	84601200			64313	UiAreaWarStageDetail	PanelAutoConsume	0	64313
64314	64314	0	v4.1 引导全服决战4期援助任务	1	862112	84601200			64314	UiAreaWarStageDetail	PanelHelp	0	64314
64315	64315	0	v4.1 引导全服决战4期接受帮助	1	862112	84601200			64315	UiAreaWarStageDetail	BtnLike	0	64315
64316	64316	0	v4.1 引导全服决战4期特遣角色界面	1	862112	84601200			64316	UiAreaWarSpecialRole		0	64316
64317	64317	0	v4.1 引导全服决战4期阶段战果	1	862112	84601200			64317	UiAreaWarHangUp		0	64317
64318	64318	0	v4.1 引导全服决战4期重复演练	1	862112	84601200			64318	UiAreaWarStageDetail	PanelRepeat	0	64318
64319	64319	0	v4.1 引导全服决战4期藏品室	1	862112	84601200	863120		64319	UiAreaWarMain	BtnCollection	0	64319
64320	64320	0	v4.1 引导全服决战4期珍稀藏品	1	862112	84601200			64320	UiAreaWarRare		0	64320
64321	64321	0	v4.1 引导全服决战4期拍卖行	1	862112	84601200			64321	UiAreaWarAuction	BtnCurQuality	0	64321
64322	64322	0	v4.1 引导全服决战4期拍卖行上架	1	862112	84601200	863121		64322	UiAreaWarAuction		0	64322
64331	64331	1	v4.1 疾速追缉	1	862112	774800			64331	UiBountyChallengeMain		0	64331
64341	64341	0	v4.1 空花调频	1	862112	774800			64341	UiRadioSignMain		0	64341
64400	64400	0	v4.2 引导主干进入空花	1	862112	774800	863127		64400	UiMain		0	64400
64411	64411	0	v4.2 引导relink主界面	1	862112	774800			64411	UiDlcRelinkMain		0	64411
64412	64412	0	v4.2 引导relink试玩关	1	862112	774800	863140		64412	UiDlcRelinkRoom		0	64412
64413	64413	0	v4.2 引导relink房间界面	1	862112	774800	863139	863140	64413	UiDlcRelinkRoom	GridAdd	0	64413
64414	64414	0	v4.2 引导relink角色选择	1	862112	774800			64414	UiDlcRelinkCharacter		0	64414
64415	64415	0	v4.2 引导relink装备选择	1	862112	774800			64415	UiDlcRelinkEquipBag		0	64415
64416	64416	0	v4.2 引导relink创建房间	1	862112	774800	863140		64416	UiDlcRelinkRoom	BtnOpen	0	64416
64417	64417	0	v4.2 引导relink装备选择左右槽	1	862112	774800	863138		64417	UiDlcRelinkEquipBag		0	64417
64421	64421	0	v4.2 引导罗塞塔主线简介	1	862112				64421	UiMainLineLuosaitaMain	Pos10101	0	64421
64422	64422	0	v4.2 引导罗塞塔主线介绍机制	1	862112	863142			64422	UiMainLineLuosaitaMain		0	64422
64423	64423	0	v4.2 引导罗塞塔主线操作	1	862112	863142			64423	UiMainLineLuosaitaMain		0	64423
64424	64424	0	v4.2 引导罗塞塔主线获得文件	1	862112	863142			64424	UiMainLineLuosaitaPopupFileDetail		0	64424
64425	64425	0	v4.2 引导罗塞塔主线文件后续	1	862112	863137	863142		64425	UiMainLineLuosaitaMain		0	64425
64426	64426	0	v4.2 引导罗塞塔主线获得增益	1	862112	1007204	863142		64426	UiMainLineLuosaitaPopupFileDetail		0	64426
64427	64427	0	v4.2 引导罗塞塔主线下一阶段	1	862112	1007206	863142		64427	UiMainLineLuosaitaMain	UiMainLineLuosaitaPhase02(Clone)	0	64427
64431	64431	0	v4.2 引导躲猫猫3.0 首次进入	1	862112	774800			64431	UiDlcMultiPlayerRoomCute		0	64431
64432	64432	0	v4.2 引导躲猫猫3.0 技能选择	1	862112	774800			64432	UiDlcMultiPlayerRoomCute		0	64432
64441	64441	0	v4.2 引导众志行征驻扎	1	862112	774800			64441	UiGuildWarStageDetail	PanelStay	0	64441
64460	64460	0	v4.2 引导七夕打牌-欢迎	1	862112	774800	862782		64460	UiPokerGuessing2Main		0	64460
64461	64461	0	v4.2 引导七夕打牌-关卡11回合1	1	862112	774800	863134		64461	UiPokerGuessing2Game		0	64461
64462	64462	0	v4.2 引导七夕打牌-关卡11回合2	1	862112	774800	863135		64462	UiPokerGuessing2ToastRound		0	64462
64501	64501	0	v4.3 引导玩家好感剧情领角色	1	862112	863205			64501	UiMain		0	64501
64511	64511	1	v4.3 minirpg2.0主界面	1	862112	774800			64511	UiSoloReformMain		0	64511
64512	64512	1	v4.3 minirpg2.0裁断模式	1	862112	774800	863143		64512	UiSoloReformMain		0	64512
64513	64513	1	v4.3 minirpg2.0覆写模式	1	862112	774800			64513	UiSoloReformMain		0	64513
64514	64514	1	v4.3 minirpg2.0奖励介绍	1	862112	774800			64514	UiSoloReformPopupReward		0	64514
64531	64531	0	v4.3 幸运房东2.0主界面	1	862112	774800			64531	UiLuckyTenant2Main		0	64531
64532	64532	0	v4.3 幸运房东2.0 101	1	862112	774800	863210		64532	UiLuckyTenant2Game		0	64532
64533	64533	0	v4.3 幸运房东2.0 102教程	1	862112	774800	863211		64533	UiPopupTeach		0	64533
64534	64534	0	v4.3 幸运房东2.0 102侵蚀羁绊描述	1	862112	774800	863211		64534	UiLuckyTenant2Chess		0	64534
64535	64535	0	v4.3 幸运房东2.0 102侵蚀羁绊技能	1	862112	774800	863212		64535	UiLuckyTenant2Game		0	64535
64537	64537	1	v4.3 幸运房东2.0 201	1	862112	774800	863222		64537	UiLuckyTenant2Chess		0	64537
64539	64539	0	v4.3 幸运房东2.0 202棋盘	1	862112	774800	863214		64539	UiLuckyTenant2Game		0	64539
64540	64540	1	v4.3 幸运房东2.0 301商店	1	862112	774800	863223		64540	UiLuckyTenant2Chess		0	64540
64541	64541	0	v4.3 幸运房东2.0 302棋盘	1	862112	774800	863216		64541	UiLuckyTenant2Game		0	64541
64542	64542	1	v4.3 幸运房东2.0 401商店	1	862112	774800	863224		64542	UiLuckyTenant2Chess		0	64542
64543	64543	0	v4.3 幸运房东2.0 402棋盘	1	862112	774800	863218		64543	UiLuckyTenant2Game		0	64543
64544	64544	1	v4.3 幸运房东2.0 601商店红潮	1	862112	774800	863225		64544	UiLuckyTenant2Chess		0	64544
64545	64545	0	v4.3 幸运房东2.0 602商店红潮	1	862112	774800	863220		64545	UiLuckyTenant2Chess		0	64545
64546	64546	0	v4.3 幸运房东2.0 删除棋子	1	862112	774800			64546	UiLuckyTenant2PopupDeleteChess		0	64546
64601	64601	0	v4.4 战双兄弟 主界面介绍	1	862112	774800			64601	UiPBRMain		0	64601
64602	64602	0	v4.4 战双兄弟 商店介绍	1	862112	774800			64602	UiPBRShopNew		0	64602
64603	64603	0	v4.4 战双兄弟 商店升阶	1	862112	774800	863144		64603	UiPBRShopNew		0	64603
64604	64604	0	v4.4 战双兄弟 养成界面	1	862112	774800			64604	UiPBRGenius		0	64604
64605	64605	0	v4.4 战双兄弟 关卡失败	1	862112	774800			64605	UiPBRSettlement	TxtResultFail	0	64605
64606	64606	0	v4.4 战双兄弟 关卡胜利	1	862112	774800			64606	UiPBRSettlement	BtnNext	0	64606
64611	64611	0	v4.4 疾速追缉	1	862112	774800			64611	UiBountyChallengeMain		0	64611
64621	64621	0	v4.4 神威大连线 主界面	1	862112	774800			64621	UiLineArithmetic3Main		0	64621
64622	64622	0	v4.4 神威大连线 101	1	862112	774800	863145		64622	UiLineArithmetic3Game		0	64622
64623	64623	0	v4.4 神威大连线 102	1	862112	774800	863146		64623	UiLineArithmetic3Game		0	64623
64624	64624	0	v4.4 神威大连线 201	1	862112	774800	863147		64624	UiLineArithmetic3Game		0	64624
64625	64625	0	v4.4 神威大连线 301	1	862112	774800	863148		64625	UiLineArithmetic3Game		0	64625
64626	64626	0	v4.4 神威大连线 401	1	862112	774800	863149		64626	UiLineArithmetic3Game		0	64626
64701	64701	0	v4.5 肉鸽6主界面空引导1	1	862112	774800	200000		64701	UiTheatre6Main		0	64701
64702	64702	0	v4.5 肉鸽6主界面空引导2	1	862112	774800	200000		64702	UiTheatre6Main		0	64702
64703	64703	0	v4.5 肉鸽6占位引导3	1	862112	774800	200000		64703	UiTheatre6Main		0	64703
64704	64704	0	v4.5 肉鸽6占位引导4	1	862112	774800	200000		64704	UiTheatre6Main		0	64704
64711	64711	0	v4.5 小游戏主界面	1	862112	774800			64711	UiMiniGamesCollectionMain		0	64711
64712	64712	0	v4.5 小游戏-2048	1	862112	774800			64712	UiGame2048Game		0	64712
64713	64713	0	v4.5 小游戏-鲨鲨破坏王	1	862112	774800			64713	UiFangKuaiFight		0	64713
64721	64721	0	v4.5 月卡补卡引导	1	70103	200000			64721	UiWelfare		0	64721
64751	64751	0	v4.5 肉鸽6主界面1	1	862112	774800			64751	UiTheatre6Main		0	64751
64752	64752	0	v4.5 肉鸽6主界面2	1	862112	774800	863158		64752	UiTheatre6Main		0	64752
64753	64753	0	v4.5 肉鸽6接取调查任务	1	862112	774800			64753	UiTheatre6RoomChooseTask		0	64753
64754	64754	0	v4.5 肉鸽6二择环节	1	862112	774800			64754	UiTheatre6RoomEitheror		0	64754
64755	64755	0	v4.5 肉鸽6二择环节一滑	1	862112	774800	200000		64755	UiTheatre6RoomEitheror		0	64755
64756	64756	0	v4.5 肉鸽6任务结算界面	1	862112	774800			64756	UiTheatre6RoomTaskSettlement		0	64756
64757	64757	0	v4.5 肉鸽6首次进入商店	1	862112	774800			64757	UiTheatre6BattleShop		0	64757
64758	64758	0	v4.5 肉鸽6商店技能升阶	1	862112	774800			64758	UiTheatre6BattleShop	ImgUpArrow	0	64758
64759	64759	0	v4.5 肉鸽6首次进入战斗房	1	862112	774800			64759	UiTheatre6RoomBoss		0	64759
64760	64760	0	v4.5 肉鸽6首次进入战斗结算	1	862112	774800			64760	UiTheatre6RoundSettlement		0	64760
64761	64761	0	v4.5 肉鸽6首次进入存档环节	1	862112	774800			64761	UiTheatre6Settlement		0	64761
64762	64762	0	v4.5 肉鸽6教学后回主界面	1	862112	774800			64762	UiTheatre6Main	BtnPlay	0	64762
64763	64763	0	v4.5 肉鸽6教学后剧情模式	1	862112	774800			64763	UiTheatre6ChooseCharacter	PanelStory	0	64763
64764	64764	0	v4.5 肉鸽6教学后复刷模式	1	862112	774800			64764	UiTheatre6ChooseCharacter	PanelGamePlay	0	64764
64791	64791	0	v4.5 肉鸽6主界面1（不带完成）	1	862112	774800	200000		64791	UiTheatre6Main		0	64791
64792	64792	0	v4.5 肉鸽6主界面2（不带完成）	1	862112	774800	200000		64792	UiTheatre6Main		0	64792
64765	64765	0	v4.5 肉鸽6二择环节第5步	1	862112	774800	200000		64765	UiTheatre6RoomEitheror		0	64765
64766	64766	0	v4.5 肉鸽6教学后任务选择	1	862112	774800	863157		64766	UiTheatre6RoomChooseTask	BtnRefresh	0	64766
64767	64767	0	v4.5 肉鸽6教学后选项详情	1	862112	774800	863157		64767	UiTheatre6RoomEitheror		0	64767
64769	64769	0	v4.5 肉鸽6教学后san值黄	1	862112	774800	863157	200000	64769	UiTheatre6RoomEitheror	FxUiTheatre6RoomEitherorYellowBg(Clone)	0	64769
64770	64770	0	v4.5 肉鸽6教学后san值红	1	862112	774800	863157	200000	64770	UiTheatre6RoomEitheror	FxUiTheatre6RoomEitherorRedBg(Clone)	0	64770
64771	64771	0	v4.5 肉鸽6教学后战斗结算	1	862112	774800	863157		64771	UiTheatre6RoundSettlement		0	64771
64772	64772	0	v4.5 肉鸽6教学后商店技能强化	1	862112	774800	863157		64772	UiTheatre6BattleShop	HighLight	0	64772
64773	64773	0	v4.6 肉鸽6PVP介绍	1	862112	774800	1021100		64773	UiTheatre6Main	UiTheatre6PanelPVPEnergy	0	64773
64774	64774	0	v4.6 肉鸽6PVP分数	1	862112	774800			64774	UiTheatre6PVPSettlement		0	64774
64775	64775	0	v4.6 肉鸽6PVP防守	1	862112	774800	863174		64775	UiTheatre6PVPMain		0	64775
64776	64776	0	v4.6 肉鸽6PVP升阶	1	862112	774800			64776	UiTheatre6PVPSettlement	PanelScoreMax	0	64776
64777	64777	0	v4.6 肉鸽6PVP进阶战斗	1	862112	774800			64777	UiTheatre6PVPMain	PanelTitleChallenge	0	64777
64778	64778	0	v4.6 肉鸽6PVP敌方防守隐匿	1	862112	774800			64778	UiTheatre6PVPAttackDefend	GridEnvironmentEnemy	0	64778
64779	64779	0	v4.6 肉鸽6PVP我方防守隐匿	1	862112	774800	1021103		64779	UiTheatre6PVPMain		0	64779
64780	64780	0	v4.6 肉鸽6PVP我方进攻隐匿	1	862112	774800			64780	UiTheatre6PVPAttackDefend	GridEnvironmentMe	0	64780
64781	64781	1	v4.6 肉鸽6神威机制讲解	1	862112	774800			64781	UiTheatre6RoomEitheror		0	64781
64782	64782	0	v4.6 肉鸽6PVP迷雾讲解	1	862112	774800	863177		64782	UiTheatre6PVPMain		0	64782
64811	64811	0	v4.6 评分3.0主界面	1	862112	774800			64811	UiBossInshotMain		0	64811
64812	64812	0	v4.6 评分3.0角色界面	1	862112	774800			64812	UiBattleRoomRoleDetail	PanelBossInshotCharacterDetail(Clone)	0	64812
64813	64813	0	v4.6 评分3.0爬塔	1	862112	774800	862893	863175	64813	UiBossInshotMain		0	64813
64814	64814	0	v4.6 评分3.0爬塔进阶	1	862112	774800	862893	863175	64814	UiBossInshotMain	PanelChooseBoss	0	64814
64821	64821	0	v4.6 大染色主界面	1	862112	774800			64821	UiDyeMergeMain		0	64821
64822	64822	0	v4.6 大染色1-2	1	862112	774800	863168		64822	UiDyeMergeGame		0	64822
64823	64823	0	v4.6 大染色1-3	1	862112	774800	863169		64823	UiDyeMergeGame		0	64823
64824	64824	0	v4.6 大染色2-1	1	862112	774800	863170		64824	UiDyeMergeGame		0	64824
64825	64825	0	v4.6 大染色3-1	1	862112	774800	863171		64825	UiDyeMergeGame		0	64825
64826	64826	0	v4.6 大染色4-1	1	862112	774800	863172		64826	UiDyeMergeGame		0	64826
64827	64827	0	v4.6 大染色4-5	1	862112	774800	863173		64827	UiDyeMergeGame		0	64827
64831	64831	0	v4.6 引导玩家好感剧情领角色（海伦汀）	1	862112	863261			64831	UiMain		0	64831
64841	64841	0	v4.6 引导mini改造-首次进入	1	862112	774800			64841	UiSoloReformMain		0	64841
64842	64842	0	v4.6 引导超难关第五关	1	862112	774800			64842	UiActivityBossSingleRoot	goHardRoot	0	64842
