Id	SourceGroupId	Type	Priority	PreTaskId	Result	RewardId	GroupId	LoginVisible	Condition[0]	StartTime	EndTime
4370	0	4	25161	0	1	34320	0	0	4370		
4371	0	4	25160	0	1	34330	0	0	4371		
4372	0	4	25159	0	1	34340	0	0	4372		
4373	0	4	25158	0	1	34350	0	0	4373		
4374	0	4	25157	0	1	34360	0	0	4374		
4375	0	4	25156	0	1	34370	0	0	4375		
4376	0	4	25155	0	1	34300	0	0	4376		
4377	0	4	25154	0	1	34310	0	0	4377		
4378	0	4	25153	0	1	34320	0	0	4378		
4379	0	4	25152	0	1	34330	0	0	4379		
4380	0	4	25151	0	1	34340	0	0	4380		
4381	0	4	25150	0	1	34350	0	0	4381		
4382	0	4	25149	0	1	34360	0	0	4382		
4383	0	4	25148	0	1	34370	0	0	4383		
4384	0	4	25147	0	1	34300	0	0	4384		
4385	0	4	25146	0	1	34310	0	0	4385		
4386	0	4	25145	0	1	34320	0	0	4386		
4387	0	4	25144	0	1	34330	0	0	4387		
4388	0	4	25143	0	1	34340	0	0	4388		
4389	0	4	25142	0	1	34350	0	0	4389		
4390	0	4	25141	0	1	34360	0	0	4390		
4391	0	4	25140	0	1	34370	0	0	4391		
4392	0	4	25139	0	1	34300	0	0	4392		
4393	0	4	25138	0	1	34310	0	0	4393		
4394	0	4	25137	0	1	34320	0	0	4394		
4395	0	4	25136	0	1	34330	0	0	4395		
4396	0	4	25135	0	1	34340	0	0	4396		
4397	0	4	25134	0	1	34350	0	0	4397		
4398	0	4	25133	0	1	34360	0	0	4398		
4399	0	4	25132	0	1	34370	0	0	4399		
4400	0	4	25171	0	1	34300	0	0	4400		
4401	0	4	25170	0	1	34310	0	0	4401		
4402	0	4	25169	0	1	34320	0	0	4402		
4403	0	4	25168	0	1	34330	0	0	4403		
4404	0	4	25167	0	1	34340	0	0	4404		
4405	0	4	25166	0	1	34350	0	0	4405		
4406	0	4	25165	0	1	34360	0	0	4406		
4407	0	4	25164	0	1	34370	0	0	4407		
4408	0	4	25131	0	1	34300	0	0	4408		
4409	0	4	25130	0	1	34310	0	0	4409		
4410	0	4	25129	0	1	34320	0	0	4410		
4411	0	4	25128	0	1	34330	0	0	4411		
4412	0	4	25127	0	1	34340	0	0	4412		
4413	0	4	25126	0	1	34350	0	0	4413		
4414	0	4	25125	0	1	34360	0	0	4414		
4415	0	4	25124	0	1	34370	0	0	4415		
4416	0	4	25131	0	1	34300	0	0	4416		
4417	0	4	25130	0	1	34310	0	0	4417		
4418	0	4	25129	0	1	34320	0	0	4418		
4419	0	4	25128	0	1	34330	0	0	4419		
4420	0	4	25127	0	1	34340	0	0	4420		
4421	0	4	25126	0	1	34350	0	0	4421		
4422	0	4	25125	0	1	34360	0	0	4422		
4423	0	4	25124	0	1	34370	0	0	4423		
4424	0	4	25131	0	1	34300	0	0	4424		
4425	0	4	25130	0	1	34310	0	0	4425		
4426	0	4	25129	0	1	34320	0	0	4426		
4427	0	4	25128	0	1	34330	0	0	4427		
4428	0	4	25127	0	1	34340	0	0	4428		
4429	0	4	25126	0	1	34350	0	0	4429		
4430	0	4	25125	0	1	34360	0	0	4430		
4431	0	4	25124	0	1	34370	0	0	4431		
4432	0	4	25131	0	1	34300	0	0	4432		
4433	0	4	25130	0	1	34310	0	0	4433		
4434	0	4	25129	0	1	34320	0	0	4434		
4435	0	4	25128	0	1	34330	0	0	4435		
4436	0	4	25127	0	1	34340	0	0	4436		
4437	0	4	25126	0	1	34350	0	0	4437		
4438	0	4	25125	0	1	34360	0	0	4438		
4439	0	4	25124	0	1	34370	0	0	4439		
4440	0	4	25131	0	1	34300	0	0	4440		
4441	0	4	25130	0	1	34310	0	0	4441		
4442	0	4	25129	0	1	34320	0	0	4442		
4443	0	4	25128	0	1	34330	0	0	4443		
4444	0	4	25127	0	1	34340	0	0	4444		
4445	0	4	25126	0	1	34350	0	0	4445		
4446	0	4	25125	0	1	34360	0	0	4446		
4447	0	4	25124	0	1	34370	0	0	4447		
4448	0	4	25131	0	1	34300	0	0	4448		
4449	0	4	25130	0	1	34310	0	0	4449		
4450	0	4	25129	0	1	34320	0	0	4450		
4451	0	4	25128	0	1	34330	0	0	4451		
4452	0	4	25127	0	1	34340	0	0	4452		
4453	0	4	25126	0	1	34350	0	0	4453		
4454	0	4	25125	0	1	34360	0	0	4454		
4455	0	4	25124	0	1	34370	0	0	4455		
4456	0	4	25131	0	1	34300	0	0	4456		
4457	0	4	25130	0	1	34310	0	0	4457		
4458	0	4	25129	0	1	34320	0	0	4458		
4459	0	4	25128	0	1	34330	0	0	4459		
4460	0	4	25127	0	1	34340	0	0	4460		
4461	0	4	25126	0	1	34350	0	0	4461		
4462	0	4	25125	0	1	34360	0	0	4462		
4463	0	4	25124	0	1	34370	0	0	4463		
4464	0	4	25131	0	1	34300	0	0	4464		
4465	0	4	25130	0	1	34310	0	0	4465		
4466	0	4	25129	0	1	34320	0	0	4466		
4467	0	4	25128	0	1	34330	0	0	4467		
4468	0	4	25127	0	1	34340	0	0	4468		
4469	0	4	25126	0	1	34350	0	0	4469		
4470	0	4	25125	0	1	34360	0	0	4470		
4471	0	4	25124	0	1	34370	0	0	4471		
4472	0	4	25131	0	1	34300	0	0	4472		
4473	0	4	25130	0	1	34310	0	0	4473		
4474	0	4	25129	0	1	34320	0	0	4474		
4475	0	4	25128	0	1	34330	0	0	4475		
4476	0	4	25127	0	1	34340	0	0	4476		
4477	0	4	25126	0	1	34350	0	0	4477		
4478	0	4	25125	0	1	34360	0	0	4478		
4479	0	4	25124	0	1	34370	0	0	4479		
4480	0	4	25131	0	1	34300	0	0	4480		
4481	0	4	25130	0	1	34310	0	0	4481		
4482	0	4	25129	0	1	34320	0	0	4482		
4483	0	4	25128	0	1	34330	0	0	4483		
4484	0	4	25127	0	1	34340	0	0	4484		
4485	0	4	25126	0	1	34350	0	0	4485		
4486	0	4	25125	0	1	34360	0	0	4486		
4487	0	4	25124	0	1	34370	0	0	4487		
4488	0	4	25131	0	1	34300	0	0	4488		
4489	0	4	25130	0	1	34310	0	0	4489		
4490	0	4	25129	0	1	34320	0	0	4490		
4491	0	4	25128	0	1	34330	0	0	4491		
4492	0	4	25127	0	1	34340	0	0	4492		
4493	0	4	25126	0	1	34350	0	0	4493		
4494	0	4	25125	0	1	34360	0	0	4494		
4495	0	4	25124	0	1	34370	0	0	4495		
4496	0	4	25131	0	1	34300	0	0	4496		
4497	0	4	25130	0	1	34310	0	0	4497		
4498	0	4	25129	0	1	34320	0	0	4498		
4499	0	4	25128	0	1	34330	0	0	4499		
4500	0	4	25127	0	1	34340	0	0	4500		
4501	0	4	25126	0	1	34350	0	0	4501		
4502	0	4	25125	0	1	34360	0	0	4502		
4503	0	4	25124	0	1	34370	0	0	4503		
3130	0	4	26099	0	1	31300	0	0	3130		
3131	0	4	26098	0	3	31310	0	0	3131		
3132	0	4	26097	0	5	31320	0	0	3132		
3133	0	4	26096	0	7	31330	0	0	3133		
3134	0	4	26095	0	9	31340	0	0	3134		
3135	0	4	26094	0	12	31350	0	0	3135		
3136	0	4	26093	0	15	31360	0	0	3136		
21020008	0	4	26092	0	20	31370	0	0	21020008		
21020009	0	4	26091	0	30	31380	0	0	21020009		
3140	0	4	25999	0	1	31400	0	0	3140		
3141	0	4	25998	0	3	31410	0	0	3141		
3142	0	4	25997	0	5	31420	0	0	3142		
3143	0	4	25996	0	7	31430	0	0	3143		
3144	0	4	25995	0	9	31440	0	0	3144		
3145	0	4	25994	0	12	31450	0	0	3145		
3146	0	4	25993	0	15	31460	0	0	3146		
21030008	0	4	25992	0	20	31470	0	0	21030008		
21030009	0	4	25991	0	30	31480	0	0	21030009		
3510	0	4	25899	0	2	35100	0	0	3510		
3511	0	4	25898	0	4	35110	0	0	3511		
3512	0	4	25897	0	6	35120	0	0	3512		
3513	0	4	25896	0	8	35130	0	0	3513		
3514	0	4	25895	0	10	35140	0	0	3514		
3515	0	4	25894	0	12	35150	0	0	3515		
3516	0	4	25893	0	14	35160	0	0	3516		
3517	0	4	25892	0	16	35170	0	0	3517		
3518	0	4	25891	0	18	35180	0	0	3518		
3519	0	4	25890	0	20	35190	0	0	3519		
21050101	0	4	25799	0	1	37001	0	0	21050101		
21050102	0	4	25798	0	1	37101	0	0	21050102		
21050201	0	4	25797	0	1	37002	0	0	21050201		
21050202	0	4	25796	0	1	37102	0	0	21050202		
21050301	0	4	25795	0	1	37003	0	0	21050301		
21050302	0	4	25794	0	1	37103	0	0	21050302		
21050401	0	4	25793	0	1	37004	0	0	21050401		
21050402	0	4	25792	0	1	37104	0	0	21050402		
21050501	0	4	25791	0	1	37005	0	0	21050501		
21050502	0	4	25790	0	1	37105	0	0	21050502		
21050601	0	4	25789	0	1	37006	0	0	21050601		
21050602	0	4	25788	0	1	37106	0	0	21050602		
21050701	0	4	25787	0	1	37007	0	0	21050701		
21050702	0	4	25786	0	1	37107	0	0	21050702		
21050801	0	4	25785	0	1	37008	0	0	21050801		
21050802	0	4	25784	0	1	37108	0	0	21050802		
21050901	0	4	25783	0	1	37009	0	0	21050901		
21050902	0	4	25782	0	1	37109	0	0	21050902		
21051001	0	4	25781	0	1	37010	0	0	21051001		
21051002	0	4	25780	0	1	37110	0	0	21051002		
21051101	0	4	25779	0	1	37013	0	0	21051101		
21051102	0	4	25778	0	1	37113	0	0	21051102		
21051201	0	4	25777	0	1	37011	0	0	21051201		
21051202	0	4	25776	0	1	37111	0	0	21051202		
21051301	0	4	25775	0	1	37012	0	0	21051301		
21051302	0	4	25774	0	1	37112	0	0	21051302		
21051401	0	4	25773	0	1	37014	0	0	21051401		
21051402	0	4	25772	0	1	37114	0	0	21051402		
21051501	0	4	25771	0	1	37015	0	0	21051501		
21051502	0	4	25770	0	1	37115	0	0	21051502		
21051601	0	4	25769	0	1	37016	0	0	21051601		
21051602	0	4	25768	0	1	37116	0	0	21051602		
21051701	0	4	25767	0	1	37017	0	0	21051701		
21051702	0	4	25766	0	1	37117	0	0	21051702		
21051801	0	4	25765	0	1	37018	0	0	21051801		
21051802	0	4	25764	0	1	37118	0	0	21051802		
21051901	0	4	25763	0	1	37019	0	0	21051901		
21051902	0	4	25762	0	1	37119	0	0	21051902		
21052001	0	4	25761	0	1	37020	0	0	21052001		
21052002	0	4	25760	0	1	37120	0	0	21052002		
21052101	0	4	25759	0	1	37021	0	0	21052101		
21052102	0	4	25758	0	1	37121	0	0	21052102		
21052201	0	4	25757	0	1	37022	0	0	21052201		
21052202	0	4	25756	0	1	37122	0	0	21052202		
21052301	0	4	25755	0	1	37023	0	0	21052301		
21052302	0	4	25754	0	1	37123	0	0	21052302		
21052401	0	4	25753	0	1	37024	0	0	21052401		
21052402	0	4	25752	0	1	37124	0	0	21052402		
21052501	0	4	25751	0	1	37025	0	0	21052501		
21052502	0	4	25750	0	1	37125	0	0	21052502		
21052601	0	4	25749	0	1	37026	0	0	21052601		
21052602	0	4	25748	0	1	37126	0	0	21052602		
21052701	0	4	25747	0	1	37027	0	0	21052701		
21052702	0	4	25746	0	1	37127	0	0	21052702		
21052801	0	4	25745	0	1	37028	0	0	21052801		
21052802	0	4	25744	0	1	37128	0	0	21052802		
21052901	0	4	25743	0	1	37037	0	0	21052901		
21052902	0	4	25742	0	1	37137	0	0	21052902		
21053001	0	4	25741	0	1	37039	0	0	21053001		
21053002	0	4	25740	0	1	37139	0	0	21053002		
21053101	0	4	25739	0	1	37038	0	0	21053101		
21053102	0	4	25738	0	1	37138	0	0	21053102		
21053201	0	4	25737	0	1	37029	0	0	21053201		
21053202	0	4	25736	0	1	37129	0	0	21053202		
21053301	0	4	25735	0	1	37030	0	0	21053301		
21053302	0	4	25734	0	1	37130	0	0	21053302		
21053401	0	4	25733	0	1	37031	0	0	21053401		
21053402	0	4	25732	0	1	37131	0	0	21053402		
21053501	0	4	25731	0	1	37032	0	0	21053501		
21053502	0	4	25730	0	1	37132	0	0	21053502		
21053601	0	4	25729	0	1	37033	0	0	21053601		
21053602	0	4	25728	0	1	37133	0	0	21053602		
21053701	0	4	25727	0	1	37034	0	0	21053701		
21053702	0	4	25726	0	1	37134	0	0	21053702		
21053801	0	4	25725	0	1	37035	0	0	21053801		
21053802	0	4	25724	0	1	37135	0	0	21053802		
21053901	0	4	25723	0	1	37036	0	0	21053901		
21053902	0	4	25722	0	1	37136	0	0	21053902		
21054001	0	4	25721	0	1	37040	0	0	21054001		
21054002	0	4	25720	0	1	37140	0	0	21054002		
21054101	0	4	25719	0	1	37041	0	0	21055001		
21054102	0	4	25718	0	1	37141	0	0	21055002		
21054201	0	4	25717	0	1	37042	0	0	21054201		
21054202	0	4	25716	0	1	37142	0	0	21054202		
21054301	0	4	25715	0	1	37043	0	0	21054301		
21054302	0	4	25714	0	1	37143	0	0	21054302		
21054401	0	4	25713	0	1	37044	0	0	21054401		
21054402	0	4	25712	0	1	37144	0	0	21054402		
21054501	0	4	25711	0	1	37045	0	0	21054501		
21054502	0	4	25710	0	1	37145	0	0	21054502		
21054601	0	4	25709	0	1	37046	0	0	21054601		
21054602	0	4	25708	0	1	37146	0	0	21054602		
21054701	0	4	25707	0	1	37047	0	0	21054701		
21054702	0	4	25706	0	1	37147	0	0	21054702		
21054801	0	4	25705	0	1	37048	0	0	21054801		
21054802	0	4	25704	0	1	37148	0	0	21054802		
21054901	0	4	25703	0	1	37049	0	0	21054901		
21054902	0	4	25702	0	1	37149	0	0	21054902		
21055011	0	4	25701	0	1	37050	0	0	21055011		
21055012	0	4	25700	0	1	37150	0	0	21055012		
21055111	0	4	25699	0	1	37051	0	0	21055111		
21055112	0	4	25698	0	1	37151	0	0	21055112		
21055211	0	4	25697	0	1	37052	0	0	21055211		
21055212	0	4	25696	0	1	37152	0	0	21055212		
21055311	0	4	25695	0	1	37053	0	0	21055311		
21055312	0	4	25694	0	1	37153	0	0	21055312		
21055411	0	4	25693	0	1	37054	0	0	21055411		
21055412	0	4	25692	0	1	37154	0	0	21055412		
21055511	0	4	25691	0	1	37055	0	0	21055511		
21055512	0	4	25690	0	1	37155	0	0	21055512		
21055611	0	4	25689	0	1	37056	0	0	21055611		
21055612	0	4	25688	0	1	37156	0	0	21055612		
21055711	0	4	25687	0	1	37057	0	0	21055711		
21055712	0	4	25686	0	1	37157	0	0	21055712		
21055811	0	4	25685	0	1	37058	0	0	21055811		
21055812	0	4	25684	0	1	37158	0	0	21055812		
21055911	0	4	25683	0	1	37059	0	0	21055911		
21055912	0	4	25682	0	1	37159	0	0	21055912		
21056011	0	4	25681	0	1	37060	0	0	21056011		
21056012	0	4	25680	0	1	37160	0	0	21056012		
21056111	0	4	25679	0	1	37061	0	0	21056111		
21056112	0	4	25678	0	1	37161	0	0	21056112		
21056211	0	4	25677	0	1	37062	0	0	21056211		
21056212	0	4	25676	0	1	37162	0	0	21056212		
21056311	0	4	25675	0	1	37063	0	0	21056311		
21056312	0	4	25674	0	1	37163	0	0	21056312		
21056411	0	4	25673	0	1	37064	0	0	21056411		
21056412	0	4	25672	0	1	37164	0	0	21056412		
21056511	0	4	25671	0	1	37065	0	0	21056511		
21056512	0	4	25670	0	1	37165	0	0	21056512		
21056611	0	4	25669	0	1	37066	0	0	21056611		
21056612	0	4	25668	0	1	37166	0	0	21056612		
21056711	0	4	25667	0	1	37067	0	0	21056711		
21056712	0	4	25666	0	1	37167	0	0	21056712		
21056811	0	4	25665	0	1	37068	0	0	21056811		
21056812	0	4	25664	0	1	37168	0	0	21056812		
21056911	0	4	25663	0	1	37069	0	0	21056911		
21056912	0	4	25662	0	1	37169	0	0	21056912		
21057011	0	4	25661	0	1	37070	0	0	21057011		
21057012	0	4	25660	0	1	37170	0	0	21057012		
21057111	0	4	25661	0	1	37071	0	0	21057111		
21057112	0	4	25660	0	1	37171	0	0	21057112		
21057211	0	4	25661	0	1	37072	0	0	21057211		
21057212	0	4	25660	0	1	37172	0	0	21057212		
21057311	0	4	25661	0	1	37073	0	0	21057311		
21057312	0	4	25660	0	1	37173	0	0	21057312		
21057411	0	4	25661	0	1	37074	0	0	21057411		
21057412	0	4	25660	0	1	37174	0	0	21057412		
21057511	0	4	25661	0	1	37075	0	0	21057511		
21057512	0	4	25660	0	1	37175	0	0	21057512		
21057611	0	4	25661	0	1	37076	0	0	21057611		
21057612	0	4	25660	0	1	37176	0	0	21057612		
21057711	0	4	25661	0	1	37077	0	0	21057711		
21057712	0	4	25660	0	1	37177	0	0	21057712		
21057811	0	4	25661	0	1	37078	0	0	21057811		
21057812	0	4	25660	0	1	37178	0	0	21057812		
21057911	0	4	25661	0	1	37079	0	0	21057911		
21057912	0	4	25660	0	1	37179	0	0	21057912		
21058011	0	4	25661	0	1	37080	0	0	21057921		
21058012	0	4	25660	0	1	37180	0	0	21057922		
21058111	0	4	25661	0	1	37081	0	0	21058111		
21058112	0	4	25660	0	1	37181	0	0	21058112		
3500	0	4	25599	0	5	35000	0	0	3500		
3501	0	4	25598	0	10	35010	0	0	3501		
3502	0	4	25597	0	20	35020	0	0	3502		
3503	0	4	25596	0	30	35030	0	0	3503		
3504	0	4	25595	0	40	35040	0	0	3504		
3505	0	4	25594	0	50	35050	0	0	3505		
3506	0	4	25593	0	75	35060	0	0	3506		
3507	0	4	25592	0	100	35070	0	0	3507		
3508	0	4	25591	0	125	35080	0	0	3508		
3509	0	4	25590	0	150	35090	0	0	3509		
21070101	0	4	25499	0	1	37201	0	0	21070101		
21070201	0	4	25498	0	1	37202	0	0	21070201		
21070301	0	4	25497	0	1	37203	0	0	21070301		
21070401	0	4	25496	0	1	37204	0	0	21070401		
21070501	0	4	25495	0	1	37205	0	0	21070501		
21070601	0	4	25494	0	1	37206	0	0	21070601		
21070701	0	4	25493	0	1	37207	0	0	21070701		
21070801	0	4	25492	0	1	37208	0	0	21070801		
21070901	0	4	25491	0	1	37209	0	0	21070901		
21071001	0	4	25490	0	1	37210	0	0	21071001		
21071101	0	4	25489	0	1	37211	0	0	21071101		
21071201	0	4	25488	0	1	37212	0	0	21071201		
21071301	0	4	25487	0	1	37213	0	0	21071301		
21071401	0	4	25486	0	1	37214	0	0	21071401		
21071501	0	4	25485	0	1	37215	0	0	21071501		
21071601	0	4	25484	0	1	37216	0	0	21071601		
21071701	0	4	25483	0	1	37217	0	0	21071701		
21071801	0	4	25482	0	1	37218	0	0	21071801		
21071901	0	4	25481	0	1	37219	0	0	21071901		
21072001	0	4	25480	0	1	37220	0	0	21072001		
21072101	0	4	25479	0	1	37221	0	0	21072101		
21072201	0	4	25478	0	1	37222	0	0	21072201		
21072301	0	4	25477	0	1	37223	0	0	21072301		
21072401	0	4	25476	0	1	37224	0	0	21072401		
21072501	0	4	25475	0	1	37225	0	0	21072501		
21072601	0	4	25474	0	1	37226	0	0	21072601		
21072701	0	4	25473	0	1	37227	0	0	21072701		
21072801	0	4	25472	0	1	37228	0	0	21072801		
21072901	0	4	25471	0	1	37237	0	0	21072901		
21073001	0	4	25470	0	1	37239	0	0	21073001		
21073101	0	4	25469	0	1	37238	0	0	21073101		
21073201	0	4	25468	0	1	37229	0	0	21073201		
21073301	0	4	25467	0	1	37230	0	0	21073301		
21073401	0	4	25466	0	1	37231	0	0	21073401		
21073501	0	4	25465	0	1	37232	0	0	21073501		
21073601	0	4	25464	0	1	37233	0	0	21073601		
21073701	0	4	25463	0	1	37234	0	0	21073701		
21073801	0	4	25462	0	1	37235	0	0	21073801		
21073901	0	4	25461	0	1	37236	0	0	21073901		
21074001	0	4	25460	0	1	37240	0	0	21074001		
21074101	0	4	25459	0	1	37241	0	0	21074101		
21074201	0	4	25458	0	1	37242	0	0	21074201		
21074301	0	4	25457	0	1	37243	0	0	21074301		
21074401	0	4	25456	0	1	37244	0	0	21074401		
21074501	0	4	25455	0	1	37245	0	0	21074501		
21074601	0	4	25454	0	1	37246	0	0	21074601		
21074701	0	4	25453	0	1	37247	0	0	21074701		
21074801	0	4	25452	0	1	37248	0	0	21074801		
21074901	0	4	25451	0	1	37249	0	0	21074901		
21075001	0	4	25450	0	1	37250	0	0	21075001		
21075101	0	4	25449	0	1	37251	0	0	21075101		
21075201	0	4	25448	0	1	37252	0	0	21075201		
21075301	0	4	25447	0	1	37253	0	0	21075301		
21075401	0	4	25446	0	1	37254	0	0	21075401		
21075501	0	4	25445	0	1	37255	0	0	21075501		
21075601	0	4	25444	0	1	37256	0	0	21075601		
21075701	0	4	25443	0	1	37257	0	0	21075701		
21075801	0	4	25442	0	1	37258	0	0	21075801		
21075901	0	4	25441	0	1	37259	0	0	21075901		
21076001	0	4	25440	0	1	37260	0	0	21076001		
21076101	0	4	25439	0	1	37261	0	0	21076101		
21076201	0	4	25438	0	1	37262	0	0	21076201		
21076301	0	4	25437	0	1	37263	0	0	21076301		
21076401	0	4	25436	0	1	37264	0	0	21076401		
21076501	0	4	25435	0	1	37265	0	0	21076501		
21076601	0	4	25434	0	1	37266	0	0	21076601		
21076701	0	4	25433	0	1	37267	0	0	21076701		
21076801	0	4	25432	0	1	37268	0	0	21076801		
21076901	0	4	25431	0	1	37269	0	0	21076901		
21077001	0	4	25430	0	1	37270	0	0	21077001		
21077101	0	4	25429	0	1	37271	0	0	21077101		
21077201	0	4	25428	0	1	37272	0	0	21077201		
21077301	0	4	25427	0	1	37273	0	0	21077301		
21077401	0	4	25426	0	1	37274	0	0	21077401		
21077501	0	4	25425	0	1	37275	0	0	21077501		
21077601	0	4	25424	0	1	37276	0	0	21077601		
21077701	0	4	25423	0	1	37277	0	0	21077701		
21077801	0	4	25422	0	1	37278	0	0	21077801		
21077901	0	4	25421	0	1	37279	0	0	21077901		
21078001	0	4	25420	0	1	37280	0	0	21078001		
21078101	0	4	25419	0	1	37281	0	0	21078101		
21080101	0	4	25000	0	1	37500	0	0	21080101		
21080201	0	4	24999	0	1	37500	0	0	21080201		
21080301	0	4	24998	0	1	37500	0	0	21080301		
21080401	0	4	24997	0	1	37500	0	0	21080401		
21080501	0	4	24996	0	1	37500	0	0	21080501		
21080601	0	4	24995	0	1	37500	0	0	21080601		
21080701	0	4	24994	0	1	37500	0	0	21080701		
21080801	0	4	24993	0	1	37500	0	0	21080801		
21080901	0	4	24992	0	1	37500	0	0	21080901		
21081001	0	4	24991	0	1	37500	0	0	21081001		
21081101	0	4	24990	0	1	37500	0	0	21081101		
21081201	0	4	24989	0	1	37500	0	0	21081201		
21081301	0	4	24988	0	1	37500	0	0	21081301		
21081401	0	4	24987	0	1	37500	0	0	21081401		
21081501	0	4	24986	0	1	37500	0	0	21081501		
21081601	0	4	24985	0	1	37500	0	0	21081601		
21081701	0	4	24984	0	1	37500	0	0	21081701		
21081801	0	4	24983	0	1	37500	0	0	21081801		
21081901	0	4	24982	0	1	37500	0	0	21081901		
21082001	0	4	24981	0	1	37500	0	0	21082001		
21082101	0	4	24980	0	1	37500	0	0	21082101		
21082201	0	4	24979	0	1	37500	0	0	21082201		
21082301	0	4	24978	0	1	37500	0	0	21082301		
21082401	0	4	24977	0	1	37500	0	0	21082401		
21082501	0	4	24976	0	1	37500	0	0	21082501		
21082601	0	4	24975	0	1	37500	0	0	21082601		
21082701	0	4	24974	0	1	37500	0	0	21082701		
21082801	0	4	24973	0	1	37500	0	0	21082801		
21082901	0	4	24972	0	1	37500	0	0	21082901		
21083001	0	4	24971	0	1	37500	0	0	21083001		
21083101	0	4	24970	0	1	37500	0	0	21083101		
21083201	0	4	24969	0	1	37500	0	0	21083201		
21083301	0	4	24968	0	1	37500	0	0	21083301		
21083401	0	4	24967	0	1	37500	0	0	21083401		
21083501	0	4	24966	0	1	37500	0	0	21083501		
21083601	0	4	24965	0	1	37500	0	0	21083601		
21083701	0	4	24964	0	1	37500	0	0	21083701		
21083801	0	4	24963	0	1	37500	0	0	21083801		
21083901	0	4	24962	0	1	37500	0	0	21083901		
21084001	0	4	24961	0	1	37500	0	0	21084001		
21084101	0	4	24960	0	1	37500	0	0	21084101		
21084201	0	4	24959	0	1	37500	0	0	21084201		
21084301	0	4	24958	0	1	37500	0	0	21084301		
21084401	0	4	24957	0	1	37500	0	0	21084401		
21084501	0	4	24956	0	1	37500	0	0	21084501		
21084601	0	4	24955	0	1	37500	0	0	21084601		
21084701	0	4	24954	0	1	37500	0	0	21084701		
21084801	0	4	24953	0	1	37500	0	0	21084801		
21084901	0	4	24952	0	1	37500	0	0	21084901		
21085001	0	4	24951	0	1	37500	0	0	21085001		
21085101	0	4	24950	0	1	37500	0	0	21085101		
21085201	0	4	24949	0	1	37500	0	0	21085201		
21085301	0	4	24948	0	1	37500	0	0	21085301		
21085401	0	4	24947	0	1	37500	0	0	21085401		
21085501	0	4	24947	0	1	37500	0	0	21085501		
21085601	0	4	24946	0	1	37500	0	0	21085601		
21085701	0	4	24945	0	1	37500	0	0	21085701		
21085801	0	4	24944	0	1	37500	0	0	21085801		
21085901	0	4	24943	0	1	37500	0	0	21085901		
21086001	0	4	24942	0	1	37500	0	0	21086001		
21086101	0	4	24941	0	1	37500	0	0	21086101		
21086201	0	4	24940	0	1	37500	0	0	21086201		
21086301	0	4	24939	0	1	37500	0	0	21086301		
21086401	0	4	24938	0	1	37500	0	0	21086401		
21086501	0	4	24937	0	1	37500	0	0	21086501		
21086601	0	4	24936	0	1	37500	0	0	21086601		
21086701	0	4	24935	0	1	37500	0	0	21086701		
21086801	0	4	24934	0	1	37500	0	0	21086801		
21086901	0	4	24933	0	1	37500	0	0	21086901		
21087001	0	4	24932	0	1	37500	0	0	21087001		
21087101	0	4	24931	0	1	37500	0	0	21087101		
21087201	0	4	24930	0	1	37500	0	0	21087201		
21087301	0	4	24929	0	1	37500	0	0	21087301		
21087401	0	4	24928	0	1	37500	0	0	21087401		
21087501	0	4	24927	0	1	37500	0	0	21087501		
21087601	0	4	24926	0	1	37500	0	0	21087601		
21087701	0	4	24925	0	1	37500	0	0	21087701		
21087801	0	4	24924	0	1	37500	0	0	21087801		
21087901	0	4	24923	0	1	37500	0	0	21087901		
21088001	0	4	24922	0	1	37500	0	0	21088001		
21088101	0	4	24921	0	1	37500	0	0	21088101		
3170	0	4	25299	0	2	31700	0	0	3170		
3171	0	4	25298	0	4	31710	0	0	3171		
3172	0	4	25297	0	6	31720	0	0	3172		
3173	0	4	25296	0	8	31730	0	0	3173		
3174	0	4	25295	0	10	31740	0	0	3174		
3180	0	4	25294	0	6	31800	0	0	3180		
3181	0	4	25293	0	12	31810	0	0	3181		
3182	0	4	25292	0	18	31820	0	0	3182		
3183	0	4	25291	0	24	31830	0	0	3183		
3184	0	4	25290	0	30	31840	0	0	3184		
3190	0	4	25289	0	1	31900	0	0	3190		
3191	0	4	25288	0	2	31910	0	0	3191		
3192	0	4	25287	0	3	31920	0	0	3192		
3193	0	4	25286	0	4	31930	0	0	3193		
3194	0	4	25285	0	5	31940	0	0	3194		
3195	0	4	25284	0	6	31950	0	0	3195		
3196	0	4	25283	0	7	31960	0	0	3196		
3197	0	4	25282	0	8	31970	0	0	3197		
3198	0	4	25281	0	9	31980	0	0	3198		
3199	0	4	25280	0	10	31990	0	0	3199		
3200	0	4	25279	0	12	32000	0	0	3200		
3210	0	4	25278	0	2	32100	0	0	3210		
3211	0	4	25277	0	4	32110	0	0	3211		
3212	0	4	25276	0	6	32120	0	0	3212		
3213	0	4	25275	0	8	32130	0	0	3213		
3214	0	4	25274	0	10	32140	0	0	3214		
3215	0	4	25273	0	14	32150	0	0	3215		
3216	0	4	25272	0	18	32160	0	0	3216		
3217	0	4	25271	0	22	32170	0	0	3217		
3218	0	4	25270	0	26	32180	0	0	3218		
3219	0	4	25269	0	30	32190	0	0	3219		
3220	0	4	25268	0	36	32200	0	0	3220		
3520	0	4	25199	0	5	35200	0	0	3520		
3521	0	4	25198	0	10	35210	0	0	3521		
3522	0	4	25197	0	20	35220	0	0	3522		
