SkipId	Origin	UiName	ParamId	Explain	FunctionalId	IsHideFunc	CustomParams[1]	CustomParams[2]	CustomParams[3]	CustomParams[4]	CustomParams[5]	ConditionId	IsRecord	TimeId	NotShowUI[1]	NotShowUI[2]	NotShowUI[3]	StartTime	CloseTime
80251	6	UiShop	3	Coating Shop	1001	1	1	0	502									2025/8/21 5:00	
80252	2	UiSignBanner	1300610	Advance to [Through the Tide Home] Sign-in		1												2025/9/19 2:00	2025/11/12 21:00
80253	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2025/8/21 7:00	2025/9/25 5:00
80254	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2025/8/21 7:00	2025/9/25 5:00
80255	7	OnOpenPassport		Tactical Assessment Manual	400000	1	1											2025/9/19 2:00	2025/11/12 21:00
80256	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2025/8/21 7:00	2025/9/25 5:00
80257	6	UiShop	3	Coating Shop	1001	1	1	0	502									2025/9/25 5:00	
80258	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2025/8/21 7:00	2025/9/25 5:00
80259	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2025/8/21 7:00	2025/9/25 5:00
80260	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2025/9/25 7:00	2025/11/13 5:00
80261	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2025/9/25 7:00	2025/11/13 5:00
80262	6	UiShop	3	Coating Shop	1001	1	1	0	502									2025/11/13 5:00	
80263	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2025/9/25 7:00	2025/11/13 5:00
80264	6	UiShop	3	Coating Shop	1001	1	1	0	504									2025/11/13 5:00	
80265	7	OnOpenPassport		Tactical Assessment Manual	400000	1	1											2025/9/19 2:00	2025/11/12 21:00
80266	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2025/11/13 5:00	2025/12/22 5:00
80267	6	UiShop	3	Coating Shop	1001	1	1	0	504									2025/12/22 5:00	
80268	7	OnOpenPassport		Tactical Assessment Manual	10342	1												2025/11/13 5:00	2025/12/22 4:59
80269	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2025/11/13 5:00	2025/12/22 5:00
80270	6	UiShop	3	Coating Shop	1001	1	1	0	502									2025/12/23 5:00	
80271	7	OpenLotto		Go to Event [Nightfall Finale]	403	1	22	1				774800						2025/11/13 5:00	2025/12/22 5:00
80272	7	SkipToRace		Go to Event [Stellar Rush]	10354	1							1					2025/11/13 5:00	2025/12/22 5:00
80273	6	UiPurchase		From 1st Recharge	3	1	1	0	0										
80274	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2025/12/23 0:00	2026/2/2 5:00
80275	6	UiShop	3	Coating Shop	1001	1	1	0	504									2026/2/2 5:00	
80276	7	OnOpenPassport		Tactical Assessment Manual	10342	1												2025/12/23 5:00	2026/2/2 4:59
80277	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2025/12/23 0:00	2026/2/2 5:00
80278	6	UiShop	3	Coating Shop	1001	1	1	0	502									2026/2/2 5:00	
80279	7	OnOpenPassport		Tactical Assessment Manual	10342	1												2026/2/3 0:00	2026/3/16 22:59
80280	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/2/3 0:00	2026/3/16 23:00
80281	6	UiShop	3	Coating Shop	1001	1	1	0	504									2026/3/16 23:00	
80282	7	OnOpenGacha		Go to event [Night Sonata]	403	1	40											2026/2/3 0:00	2026/3/16 23:00
80283	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/2/3 0:00	2026/3/16 23:00
80284	2	UiSignBanner	104	Advance to [Withering Crown] Sign-in		1												2026/2/3 5:00	2026/3/9 5:00
80285	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/2/3 0:00	2026/3/16 23:00
80286	6	UiShop	3	Coating Shop	1001	1	1	0	502									2026/3/16 23:00	
80287	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/3/17 0:00	2026/4/20 23:00
80288	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/3/17 0:00	2026/4/20 23:00
80289	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/3/17 5:00	2026/4/20 5:00
80290	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/3/17 0:00	2026/4/20 23:00
80291	6	UiShop	3	Coating Shop	1001	1	1	0	502									2026/4/20 23:00	
80292	7	OnOpenPassport		Tactical Assessment Manual	10342	1												2026/3/17 5:00	2026/4/20 22:59
80293	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/3/17 0:00	2026/4/20 23:00
80294	7	OnOpenPassport		Tactical Assessment Manual	10342	1						866500						2026/4/21 5:00	2026/6/1 22:59
80295	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/4/21 0:00	2026/6/1 23:00
80296	6	UiShop	3	Coating Shop	1001	1	1	0	504									2026/6/1 23:00	
80297	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/4/21 0:00	2026/6/1 23:00
80298	6	UiShop	3	Coating Shop	1001	1	1	0	502									2026/6/1 23:00	
80299	7	OnOpenGacha		Go to Event [Fluttering Ballet]	403	1	49					1050153						2026/6/5 10:00	2026/7/16 23:00
80300	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/6/2 0:00	2026/7/16 23:00
80301	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/6/2 0:00	2026/7/16 23:00
80302	6	UiShop	3	Coating Shop	1001	1	1	0	502									2026/7/16 23:00	
80303	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/6/2 0:00	2026/7/16 23:00
80304	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/6/2 0:00	2026/7/16 23:00
80305	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/6/2 0:00	2026/7/16 23:00
80306	6	UiShop	3	Coating Shop	1001	1	1	0	504									2026/7/16 23:00	
80307	7	OnOpenGacha		Go to Event [Fluttering Ballet]	403	1	49					1050153						2026/6/5 10:00	2026/7/16 23:00
80308	6	UiPurchase		Purchase [Butter Hero Weapon Box]			2	0	9									2026/4/21 0:00	2026/6/1 23:00
80309	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/7/17 0:00	2026/8/18 23:00
80310	6	UiShop	3	Coating Shop	1001	1	1	0	504									2026/8/18 23:00	
80311	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/7/17 0:00	2026/8/18 23:00
80312	6	UiShop	3	Coating Shop	1001	1	1	0	502									2026/8/18 23:00	
80313	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/7/17 0:00	2026/8/18 23:00
80314	6	UiPurchase		Purchase Coating Supply Pack	5	1	2	0	4									2026/7/17 0:00	2026/8/18 23:00
81001	7	SkipToSpringFestivalActivity		Purchase Coating Supply Pack		1													
81002	7	SkipToSpringFestivalCollectWord		Card Collection Event	1308	1													
81003	7	SkipToSpringFestivalSmashEggs		Smash Eggs Event		1													
81004	2	UiActivityBase	1	Spring Festival Event Mission		1	1	102											
81005	6	UiShop		Spring Festival Event Shop	1001	1	2	0	1149										
81006	2	UiActivityBase	1	Spring Festival Event Mission		1	1	101											
81007	7	SkipToSpringFestivalActivityWithClose		Spring Festival Event Main Interface		1													
81101	7	SkipToSpecialShop	1150	Spring Festival Coating Encore Shop	1001	1													
81102	6	UiTask		Go to Mission		1	1	0	0										
81103	7	SkipToRpgMakerGameMain		2021 Dragon Boat Festival Event	10345	1							1						
81104	7	SkipToReformActivity		Modify Event	10337	1							1						
82001	7	SkipToFubenCoupleCombat		Co-op Game Screen	10343	1													
82010	7	SkipToSameColorGame		3-Ping Mode Main Interface	10413	1	1						1						
82020	7	SkipToTheatre		Guide - Roguelike Main Interface Placeholder		1							1						
82030	7	SkipToFubenMaverick		Shooting Mode Main Interface	10416	1													
82040	7	SkipToMemorySave		2nd Anniversary Memory Rescue: Abyss	10351	1													
82050	7	SkipToDoomsday		Doomsday Survival (Management Sim)	10416	1													
999999	7	SkipToDoomsday		Doomsday Survival (Management Sim)	10416	1													
82060	7	SkipToHitMouse		Whac-a-Mole	10418														
82070	7	SkipToPivotCombat		SP Verifications Instructions	10422	1													
82080	7	SkipToEscapeMain		Battle Royal Main Interface	10423	1													
82090	7	SkipToGoldenMiner																	
82100	7	SkipToDoubleTowers		Tower Defense	10424	1													
83010	7	OnOpenFestivalActivity		Complete the mission, Fortune of Tiger.	10306	1	23												
83020	7	OnOpenUiSpecialTrainActivity		Handmade Blessings Training Stage	10316	1	6												
84010	7	OnOpenTaikoMaster		Disco Panini	10430	1													
84020	7	SkipToMultiDimMain		Multidimensional Challenge	10427	1													
84030	7	OnOpenArchive		Codex PV	2200	1	9												
84040	7	OpenGuildBoss		Simulated Siege		1							1						
84050	7	OnOpenArchive			2200	1	10												
85010	7	OnOpenUiSpecialTrainActivity		Magic Square Funfair Training Stage	10316	1	9												
85011	7	SkipToMoeWar		Eden Festival Main Interface	1310	1													
85012	7	SkipToStrongholdFightMain		Norman Revival Plan (Stage Select; Parameter 1: ChapterId, Parameter 2: GroupId)	10205	1	1	106											
85013	7	OpenTwoSideTower		Inner World	10431	1													
85014	6	UiGuildDormMusicPlayer		Guild Dorm Music Box	1905	1						1050153							
85015	7	SkipToBiancaTheatre		Alternative Interpretation - Cursed Waves	10433	1							1						
85016	7	OnOpenGuildDorm		Go to Guild Dorm	1901	1							1						
86001	7	SkipToStrongholdFightMain		Norman Revival Plan (Stage Select; Parameter 1: ChapterId, Parameter 2: GroupId)	10205	1	1	112											
86002	7	SkipToStrongholdFightMain		Norman Revival Plan (Stage Select; Parameter 1: ChapterId, Parameter 2: GroupId)	10205	1	2	118											
86003	7	SkipToStrongholdFightMain		Norman Revival Plan (Stage Select; Parameter 1: ChapterId, Parameter 2: GroupId)	10205	1	3	124											
86004	7	SkipToStrongholdFightMain		Norman Revival Plan (Stage Select; Parameter 1: ChapterId, Parameter 2: GroupId)	10205	1	4	130											
86005	7	SkipToStrongholdFightMain		Norman Revival Plan (Stage Select; Parameter 1: ChapterId, Parameter 2: GroupId)	10205	1	5	149											
86006	7	SkipToStrongholdFightMain		Norman Revival Plan (Stage Select; Parameter 1: ChapterId, Parameter 2: GroupId)	10205	1	6	152											
86011	7	SkipToStrongholdFightMain		Norman Revival Plan (Stage Select; Parameter 1: ChapterId, Parameter 2: GroupId)	10205	1	6	133											
86012	7	SkipToStrongholdFightMain		Norman Revival Plan (Stage Select; Parameter 1: ChapterId, Parameter 2: GroupId)	10205	1	7	136											
86013	7	SkipToStrongholdFightMain		Norman Revival Plan (Stage Select; Parameter 1: ChapterId, Parameter 2: GroupId)	10205	1	8	140											
86014	7	SkipToStrongholdFightMain		Norman Revival Plan (Stage Select; Parameter 1: ChapterId, Parameter 2: GroupId)	10205	1	9	144											
87001	7	SkipToDlcHuntMain		DLC	10441													2023/1/12 5:00	2023/2/9 5:00
88001	7	SkipToGuildSign		Guild Dorm Music Box		1													
88002	6	UiShop		Guild Shop	1001	1	301												
88003	7	SkipRift		To the Mythic Paradise	10437	1													
88004	7	SkipToColorTable		Palette Clash Main Interface	10438	1													
88005	7	SkipToMemorySave		3rd Anniversary Memory Rescue Mode	10351	1													
89001	7	SkipToBrilliantWalkMain		Blazing Trails	10439	1													
89002	7	SkipToRegression3rdMovie		Return Event 3		1													
89003	6	UiFubenPracticeCharacterDetail		Skip to Celica's tutorial	1800	1	1031003	30100923					1						
89004	1	UiNewbieTaskMain		Beginner Tutorial	10435	1							1						
89005	7	SkipToShopByShopTypeAndShopId		Voucher — Rare Item Exchange Shop	1002	1	3	6002											
89006	7	SkipToSkinVote		Skip to the Coating Name Voting.	10442														
89007	7	OnOpenUiSpecialTrainActivity		Handmade Blessings Training Stage	10316	1	10												
89008	7	SkipToRestaurantMain		Punishing: Gray Raven Restaurant	10443	1													
89009	7	OnOpenGacha		Bianca Spring Festival Pool			14												
89010	7	SkipToDLCDownload		Concurrent Data Download Interface															
89011	7	SkipToMaverick2		Corrupted Battlefront 2	10444	1													
89012	7	OnOpenGacha		Bianca Spring Festival Pool			14	1											
89013	7	SkipToMaze		Skylark Nightsong	10445	1													
89014	7	SkipToKujiequ		Kuro Street															
89015	7	SkipToPlanetRunning		Space Odyssey	10446														
89016	7	SkipToMonsterCombat		Punishing: Gray Raven BVVB	10447														
89017	7	SkipToSlotMachine		Amber Sea			2												
89018	7	OnOpenCerberusGame		Lightning and Thunder	10448								1						
89019	7	OnOpenCerberusGameSecond		Lightning and Thunder Event Notice	10448														
89020	7	OnOpenUiSpecialTrainActivity		Beach Fight Special Training Stage	10316	1	11												
89021	6	UiPurchase		Supply Pack purchase gift	5	1	2	0	0										
89022	7	SkipToSlotMachine		Obtained from event missions			1	1											
89023	7	SkipToTransfinite		Clash Reflection	10451								1						
89024	7	SkipToRepeatChallengeActivityShopByIndex		Go to Simulation Shop	1001	1	2												
89025	7	OnOpenUiSpecialTrainActivity		Midsummer Memento	10316	1	12												
89026	6	UiTurntableMain		Summer Lucky Star	10454	1							1	20501					
89027	7	SkipToTheatre3		Derived from Matrix	10453	1								31					
89028	7	SkipToBlackRockChess		Battle Chess	10455	1													
89029	7	SkipToFashionStory		V2.6 Summer Story Stage	10341	1	3												
89030	7	SkipToBlackRockStage		BLACK★ROCK SHOOTER Collab Stage	10443														
89031	7	SkipToFashionStoryChapter	3	V2.6 Summer Story Stage Chapter 1		1													
89032	7	SkipToFashionStoryChapter	4	V2.6 Summer Story Stage Chapter 2		1													
89033	7	SkipToFashionStoryChapter	5	V2.6 Summer Story Stage Chapter 3		1													
89034	7	SkipToFashionStoryChapter	6	V2.6 Summer Story Stage Chapter 4		1													
89035	6	UiLivWarmActivityPop		Go to Super Liv Tile-matching Minigame	10347	1	1												
89036	7	OnOpenGacha		Solitary Dream - Rerun	403	1	15												
89037	7	SkipToConnectingLine		Connection Minigame	10456	1	2												
89038	7	SkipToCharacterV2P6CustomArg		Member Redirection Program Parameters															
89039	7	OnOpenExhibitionInfoCustomArg		Awaken Redirection Program Parameters															
89040	7	SkipToResonanceCustomArg		Resonance Redirection Program Parameters	203														
89041	7	SkipToAwakeCustomArg		Hypertune Redirection Program Parameters	203														
89042	7	SkipToPreload		Preload															
89043	7	SkipToMineSweeping		Mine Sweeper		1													
89044	7	SkipToRogueSim		To Roguelike Merchant Simulation Season 1	10457														
89045	7	SkipToDlcCasualGames		Magic Square Funfair DLC	10458														
89046	6	UiAnniversaryReviewEntrance		Anniversary Recap	10462									23609					
89047	6	UiAnniversaryMain		Anniversary Main Page	10460									23604					
89048	7	SkipToGoldenMiner		Go to the Cat Grab event.	10426	1													
89049	7	SkipToFangKuai		Remove Space	10461	1							1						
89050	7	SkipToUiKotodamaMain		Pulao's Odyssey	10459	1													
89051	7	SkipToDlcCasualGames		Magic Square Funfair DLC Event Panel	10458									23401					
89052	7	SkipToTemple		Temple Fair Minigame															
89053	7	SkipToBirthdaySingleStory		Birthday Story															
89054	7	SkipToUiNewPlayerTask		Target Mission Interface															
89055	6	UiTask		Go to Mission (Guide)	10435	1	1	0	0										
89056	7	SkipToUiAccumulateExpendMain		Total Spending Event Screen															
89057	7	SkipToDlcMultiMouseHunter		Cat & Mouse DLC Event Panel	10464								1	35301					
89058	7	SkipToLinkCraftActivity		Nexus Trek	10465	1													
89059	7	SkipToSignBanner		Advance to [Stars Ensnared] Sign-in		1	69	1										2024/2/1 10:00	2024/3/4 5:00
89060	7	SkipToDunhuang		Dunhuang Minigame	10466									27950					
89061	7	SkipToBossInshot		Boss Leap	10467								1						
89062	7	SkipToLineArithmetic		Connection Game	10468								1						
89063	7	SkipToMechanismActivity		Skip to Effect Mode	10469														
89064	7	SkipToLogUpload		To Journal Upload															
89065	7	SkipToFashionStory		V2.15 Summer Story Stage	10341	1	4												
89066	7	SkipToFashionStoryChapter	7	V2.15 Summer Story Stage Chapter 1		1													
89067	7	SkipToFashionStoryChapter	8	V2.15 Summer Story Stage Chapter 2		1													
89068	7	SkipToFashionStoryChapter	9	V2.15 Summer Story Stage Chapter 3		1													
89069	7	SkipToFashionStoryChapter	10	V2.15 Summer Story Stage Chapter 4		1													
89070	7	SkipToTheatre4		Awakening Tundra	10470	1							1	33					
89071	7	SkipToSimulateTrain		Simulated Trial	10474														
89072	7	SkipToBagOrganizeActivity		Inventory Sorting	10473	1													
89073	7	SkipToSucceedBoss		To Ultra Hard Stage Boss Event Mission Interface	10471	1								37101					
189064	9		3																
189065	9		4																
189066	9		7											42722					
189067	9		8	Terminal Interface to Beginner Guide															
189068	9		9	Formation Recommended Tool															
189069	9		10	夏浪合击															
189070	9		11	Fantasy Homeward															
189071	9		15	Christmas Bliss															
89074	7	SkipToTemple2		Temple Fair 2															
89075	7	SkipToGame2048Activity		2048 Relax	10475														
89076	7	SkipToBigWorld		World Mode	20000							1050153							
89077	7	SkipToNonogram		Dusk's Shade Preview Stage	10476	1	1												
89078	7	SkipToWheelchairManualMainUi		Thunderbolt Leader Manual	10478	1							1						
89079	7	SkipToFpsGame		Chief FPS	10477														
89080	7	SkipToNewPlayerTaskCollection		To Beginner Mission Compilation (Including Target and Basic)									1						
89081	7	SkipToReCallActivity		To New Returning Commandant Invite Feature	10479									46301					
89082	6	UiFubenExploreChapter		Advance to Golden Vortex	10405	1						1050153	1						
89083	6	UiNewFuben		Construct Shard	1701	1	78					770428	1						
89084	6	UiFubenPractice		Member Battle Tutorial	1800	1	3	1					1						
89085	6	UiFubenPractice		Simulated Trial	1803	1	9	4				1050153	1						
89086	6	UiNewFubenChapterBfrt		Strongholds	10103	1							1						
89087	6	UiCerberusGameMain		Lightning and Thunder	10448	1						1050153	1						
89088	6	UiBiancaTheatreMain		Advance to event [Cursed Waves]	10433	1						1050153	1						
89089	6	UiTheatre3Main		Derived from Matrix	10453	1						1050153	1						
89090	6	UiTheatre4Main		Awakening Tundra	10470	1						1050153	1						
89091	7	SkipToScoreTower		New Mine	10488	1													
89092	10	XTheatre5		The Godfall Revelation	10491	1							1						
89093	10	XBountyChallenge		Bounty Challenge	10492	1							1						
89094	10	XSoloReform		Mini Modification	10353	1						1050153	1						
89095	7	SkipToFashionStory		V3.6 Summer Story Stage	10341	1	5												
89096	7	SkipToFashionStoryChapter	12	V3.6 Summer Story Stage - Warm Breezes		1													
89097	7	SkipToFashionStoryChapter	11	V3.6 Summer Story Stage - Lucia		1													
89098	7	SkipToFashionStoryChapter	13	V3.6 Summer Story Stage - Jetavie		1													
89099	6	UiFubenFashionFittingNew		V3.6 Summer Story Stage - Lucia Coating Trial															
89100	7	SkipToRace		Quiz Event	10354	1							1						
89101	7	SkipToBigWorld		4.2罗塞塔主线，跳空花罗塞塔Quest	20000	1	0	0	1	2		1050153							
89102	10	XTheatre6		The Godfall Revelation	10501	1						1050153	1						
89103	2	UiDownloadFashion		Coating Data Download Interface															
89104	7	SkipToBigWorld		4.5空花，跳转2.0历程Quest 7003	20000	1	0	0	1	3	4	1050153							
89105	10	XDyeMergeGame		Grand Dyeing	10504								1						
89106	7	SkipToFashionStory			10341	1	6					1050153							
89107	7	SkipToFashionStoryChapter	14		10341	1						1050153							
89108	7	SkipToFashionStoryChapter	16		10341	1						1050153							
89109	7	SkipToFashionStoryChapter	15		10341	1						1050153							
89110	7	SkipToFashionStoryChapter	17		10341	1						1050153							
89111	7	SkipToFashionStoryChapter	18		10341	1						1050153							
89112	10	XTheatre6		Shrouded Requiem - Phantom Clash	10506	1						1021100	1						
90000	6	UiShop		Exchange Shop 1	1001	1	1	0	108										
90001	6	UiShop		Exchange Shop 2	1001	1	1	0	109										
90002	6	UiShop		Coating Exchange Shop	1001	1	1	0	110										
90003	6	UiShop		Weapon Resonance Exchange Shop	1001	1	1	0	111										
90004	6	UiShop		5★Weapon Shop	1001	1	1	0	402										
90005	6	UiShop		5★Memory Shop	1001	1	1	0	405										
90006	6	UiShop		Weapon Harmony	1001	1	1	0	303										
90007	6	UiShop		War Shop	1001	1	1	0	2001										
90008	6	UiShop		Point Shop	1001	1	1	0	4001										
90009	7	SkipToRepeatChallengeActivityShopByIndex		Purchase Overclock Material Box (α) to obtain	1001	1	2												
90010	7	SkipToStageMemory		Designer's Pick Stage	10480								1						
90011	7	SkipToMaverick3		Lone Gunner	10483		1							34001					
90012	6	UiAnniversaryReviewEntrance		Anniversary Recap	10462									42722					
90013	7	SkipToMusicGameActivityMain		To Event [Chrono Echoes]	10482														
90014	7	SkipToLuckyTenant2		Lucky Tenant	10481								1						
90015	7	SkipToRepeatChallengeActivityShopByIndex		Purchase Overclock Material Box (β) to obtain	1001	1	2												
90016	7	SkipToPcg		To Card Game	10485														
90017	7	SkipToVersionGiftMainUi		Combined Version Event	10487									41401					
90018	7	SkipToPokerGuessing2			10486								1	44601					
90019	7	SkipToInstrumentSimulator																	
90020	7	SkipToBagOrganizeActivity		Inventory Sorting	10473	1													
90021	7	SkipToSelfChoiceGacha		To Current Gacha Choice Pool	10489	1	1												
90022	7	SkipToWeekChallenge		To Top Left Weekly Missions		1	1												
90023	7	SkipToConnectingLine		Connection Minigame	10456	1	4												
90024	7	OnOpenDMCFestivalActivity		Clear mission "Lamento di Phantasma"	10306	1	45												
90025	7	SkipToUiPacMan2Main		Pac-Man Mode	10490	1							1	43701					
90026	7	OpenLotto		Advance to event [Tainted Moonrise]	10306	1	17	1											
90027	7	OpenLotto		Advance to event [Vera Pool]	10306	1	18	1											
90028	7	OpenLotto		Advance to event [Karenina Pool]	10306	1	19	1											
90029	7	OpenLotto		Advance to event [Liv Pool]	10306	1	20	1											
90030	7	OpenLotto		Advance to event [Luna Pool Story].	10306	1	17	2											
90031	7	OpenLotto		Advance to event [Karenina Pool Story]	10306	1	19	2											
90032	7	OnOpenFestivalActivity		Advance to event [Liv Pool Story]	10306	1	48												
90033	7	SkipToSelfChoiceLotto		Jump to the current Lotto Choice Pool	10489	1													
90034	7	OnOpenCerberusGame		Lightning and Thunder	10448														
90035	7	OnOpenGacha		前往活动【赛琳娜卡池】	403	1	35												
90036	7	OnOpenGacha		前往活动【赛琳娜卡池剧情】	10306	1	35	1											
90037	7	SkipToSlotMachine		夕夏漪澜，盲盒机			6												
90038	7	OnOpenUiFubenBossSingle		Phantom Pain Cage	10203	1							1						
90039	1	UiTrial		Go to Memory Rescue	1601	1	22						1						
90040	7	OnOpenUiArena		War Zone	10204	1							1						
90041	6	UiFubenPractice		Go to Member Tutorial Stage (original Celica)	1800	1	3	1	2				1						
90042	7	OnOpenMaintainerAction		Operation Guardians	1302	1							1						
90043	7	SkipToTheatre		Recitativo Di Fantasia	10420	1							1						
90044	1	UiCourseMain		Go to Exam	1802	1							1						
90045	7	SkipToBiancaTheatre		Advance to event [Cursed Waves]	10433	1							1						
90046	7	OnOpenCerberusGame		Lightning and Thunder	10448								1						
90047	7	SkipToDlcRelink		前往联机共斗	10493	1							1						
90048	7	SkipToCloudGame		Cloud Gaming															
90050	1	UiLoginVideoV4P0		4.0 Opening CG		1													
90051	7	SkipToNewDrawMain		Go to Phylotree Research	401	1	1	11	1438										
90052	7	SkipToUiWelfare		To 1st Recharge Event Screen			3	3											
90053	7	SkipToUiPurchase		跳转到采购6元礼包			0	206											
90054	7	SkipToUiPurchase		跳转到采购12&48礼包			0	207											
90055	6	UiShop		Service Shop		1	1	0	1460										
90056	6	UiTask		Weekly Mission	505	1	5	0	0										
90057	6	UiTask		Service Mission	501	1	7	0	0										
90058	7	SkipToUiRadioSignPopupHall		4.1空花签到调频	10497	1								43920					
90059	6	UiShop	3	4.2前往采购涂装商店	1001	1	1	0	501										
90060	10	XTheatre5		The Godfall Revelation	10491	1							1	44901					
90061	6	UiShop		Service Shop		1	1	0	1460										
90062	7	SkipToSelfChoiceGacha		跳转到4.4Gacha自选卡池（有赛	10489	1	3												
90063	7	SkipToSelfChoiceGacha		跳转到4.4Gacha自选卡池（有拉	10489	1	4												
90064	1	UiLoginVideoV4P5		4.5开屏cg		1													
90065	1	UiSignCardPopup		Monthly Pass Popup															
90066	7	SkipToNewDrawMain		Go to Phylotree Alpha Research	401	1	1	11	1488										
90067	7	SkipToNewDrawMain		Go to Phylotree Liv Research	401	1	1	11	1498										
90068	7	SkipToConcertPreHeatingMain		Go to Event [Dimensional Tuner]	10505							1050153		48801					
1000001	2	UiSet	12		7		7												
1300001	7	OnOpenSlotmachine		Operation Energy Recycling			1												
1300002	2	UiSignBanner	1300001	[Frozen] Sign-in															
1300010	7	OnOpenUiActivityBranch		Mass Deterioration	10303		1												
1300011	1	UiFuben		Go to Normal Story															
1300012	1	UiFuben		Go to Hidden Story	10102														
1300013	6	UiActivityBriefBase		黑星活动主界面	10303		0	0	0										
1300014	2	UiSignBanner	1300002	月卡C															
1300020	2	UiSignBanner	1300020	百日庆签到															
1300030	7	OnOpenSlotmachine		能源回收作战复刻			2												
1300031	7	OnOpenUiFubenDaily		前往消耗体力															
1300032	4			Advance to the main interface															
1300033	7	OnOpenUiFubenDaily		Go to Daily Stage	10401														
1300034	8	SkipDormRoom		Go to Dormitory	902		21001												
1300035	6	UiTask		Go to Mission			4	0	0										
1300036	7	OnOpenUiFubenDaily		前往消耗体力															
1300037	7	OnOpenUiArena		Go to War Zone	10204														
1300038	7	OnOpenUiFubenBossSingle		Go to Phantom Pain Cage	10203														
1300039	7	OnOpenRepeatChallengeActivity		前往活动复刷【三巡舫楼】	10309		1												
1300040	7	OnOpenSlotmachine		前往老虎机抽奖界面			2												
1300041	2	UiAutoWindow	1001	比安卡·幽涧青卞打脸															
1300070	2	UiSignBanner	1300070	1.12版本英韩服烟花活动跳转															
1300060	2	UiSignBanner	1300030	半周年签到															
1300050	6	UiActivityBriefBase		EN1.13deeplink功能，跳转至湛蓝曙日活动界面														2022/1/12 0:00	2022/3/1 0:00
1300051	6	UiDrawMain		EN1.13deeplink功能，跳转至抽卡界面	401		2	0	0									2022/1/12 0:00	2022/3/1 0:00
1300052	2	UiActivityBase	3	deeplink功能，跳转至eventnews界面(1.13未启用/该界面结束时间问运营)			1	1	0									2021/12/1 0:00	2022/1/26 1:59
1300080	2	UiSignBanner	7	Spring Festival Sign-in															
1300081	2	UiSignBanner	1300040	元宵节签到															
1300090	7	OnOpenFestivalActivity		Poisson d'avril	10306		4	0	0										
1300091	2	UiSignBanner	1300050	白色情人节签到															
1300100	6	UiActivityBriefBase		EN1.14deeplink功能，跳转至重返极夜活动界面														2022/2/23 0:00	2022/4/12 0:00
1300101	6	UiDrawMain		EN1.14deeplink功能，跳转至罗塞塔抽卡界面	401		2	0	0									2022/2/23 0:00	2022/4/7 7:59
1300110	2	UiSignBanner	1300060	EN1.15开斋节版中签到															
1300111	6	UiActivityBriefBase		EN1.15deeplink功能，跳转至古铭遗章活动界面														2022/3/28 0:00	2022/5/16 0:00
1300112	6	UiDrawMain		EN1.15deeplink功能，跳转至古铭遗章曲卡池	401		4	0	0									2022/3/28 0:00	2022/5/16 0:00
1300113	6	UiDrawMain		EN1.15deeplink功能，跳转至古铭遗章常羽卡池	401		1	0	0									2022/3/28 0:00	2022/5/16 0:00
1300120	6	UiPurchase		Limited Supply Pack	5		2	0	0										
1300121	7	OnOpenUiSpecialTrainActivity		en1.16夏日复刻跳转	10306		10001												
1300122	6	UiActivityBriefBase		EN1.16deeplink功能，跳转至终焉福音活动界面														2022/5/2 0:00	2022/7/4 23:59
1300123	6	UiDrawMain		EN1.16deeplink功能，跳转至露娜抽卡界面	401		2	0	0									2022/5/2 0:00	2022/6/23 7:59
