StageId	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId[1]	UnlockEventId[2]	NormalEventId[1]	NormalEventId[2]	PreEventId[1]	PreEventId[2]	PreEventId[3]	PreEventId[4]	ClearEventId[1]	ClearEventId[2]	ClearEventId[3]	DisappearCondition	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	FirstRequireActionPoint	FinishRequireActionPoint	CharacterLimitType	CareerSuggestType	AISuggestType	LimitBuffId	PassTimeLimit	PreStageId[1]	PreStageId[2]	PreStageId[3]	PreStageId[4]	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId[1]	StarRewardId[2]	StarRewardId[3]	TeamExp	FirstTeamExp	FinishTeamExp	CardExp	FirstCardExp	FinishCardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryId	EndStoryId	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc[1]	StarDesc[2]	StarDesc[3]	DescEventId[1]	DescEventId[2]	DescEventId[3]	SettleLoseTipId	SuggestedConditionId[1]	SuggestedConditionId[2]	SuggestedConditionId[3]	ForceConditionId[1]	ForceConditionId[2]	ForceConditionId[3]	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId[1]	RobotId[2]	RobotId[3]	UrgentEventId[1]	UrgentEventId[2]	UrgentEventId[3]	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType[1]	NeedJobType[2]	NeedJobType[3]	MultiChallengeId	Restartable	ResetHpCount[1]	ResetHpCount[2]	ResetHpCount[3]	StoryUiStyle	OnlineMsgId	ForceAllyEffect	DisableDeadEffect	HideAction	Ability
99920013	Multiplayer Pass Value Verification 3				508		20018			1													1																																							3							8									2	1																						1				
96990916	Theme 1 Test 1	The Gray Raven decides to march forward to the deep of the War Zone Q1.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		101	303				1													1													300						100101010																1				3	Have all members survive.	Die no more than 1 time.	Clear in 150s													2	1																										
96990917	Theme 1 Test 2	The Gray Raven decides to march forward to the deep of the War Zone Q1.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints32.png		101	303				1													1													300	96990916					100101010																1				3	Have all members survive.	Die no more than 1 time.	Clear in 150s													2	1																										
96990918	Theme 1 Test 3	The Gray Raven decides to march forward to the deep of the War Zone Q1.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints33.png		101	303				1													1													300	96990917					100101010																1				3	Have all members survive.	Die no more than 1 time.	Clear in 150s													2	1																										
96990919	Theme 1 Test 4	The Gray Raven decides to march forward to the deep of the War Zone Q1.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints34.png		101	303				1													1													300	96990918					100101010																1				3	Have all members survive.	Die no more than 1 time.	Clear in 150s													2	1																										
96990920	Theme 1 Test 5	The Gray Raven decides to march forward to the deep of the War Zone Q1.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints35.png		101	303				1													1													300	96990919					100101010																1				3	Have all members survive.	Die no more than 1 time.	Clear in 150s													2	1																										
96990921	Theme 1 Test 6	The Gray Raven decides to march forward to the deep of the War Zone Q1.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints36.png		101	303				1													1													300	96990920					100101010																1				3	Have all members survive.	Die no more than 1 time.	Clear in 150s													2	1																										
96990922	Theme 2 Test 1	The Gray Raven decides to march forward to the deep of the War Zone Q1.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints11.png		101	303				1													1													300						100101010																1				3	Have all members survive.	Die no more than 1 time.	Clear in 150s													2	1																										
96990923	Theme 2 Test 2	The Gray Raven decides to march forward to the deep of the War Zone Q1.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints12.png		101	303				1													1													300	96990922					100101010																1				3	Have all members survive.	Die no more than 1 time.	Clear in 150s													2	1																										
96990924	Theme 2 Test 3	The Gray Raven decides to march forward to the deep of the War Zone Q1.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints13.png		101	303				1													1													300	96990923					100101010																1				3	Have all members survive.	Die no more than 1 time.	Clear in 150s													2	1																										
96990925	Theme 2 Test 4	The Gray Raven decides to march forward to the deep of the War Zone Q1.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints14.png		101	303				1													1													300	96990924					100101010																1				3	Have all members survive.	Die no more than 1 time.	Clear in 150s													2	1																										
96990926	Theme 2 Test 5	The Gray Raven decides to march forward to the deep of the War Zone Q1.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints15.png		101	303				1													1													300	96990925					100101010																1				3	Have all members survive.	Die no more than 1 time.	Clear in 150s													2	1																										
96990927	Theme 2 Test 6	The Gray Raven decides to march forward to the deep of the War Zone Q1.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints16.png		101	303				1													1													300	96990926					100101010																1				3	Have all members survive.	Die no more than 1 time.	Clear in 150s													2	1																										
96990928	Theme 3 Test 1	The Gray Raven decides to march forward to the deep of the War Zone Q1.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints01.png		101	303				1													1													300						100101010																1				3	Have all members survive.	Die no more than 1 time.	Clear in 150s													2	1																										
96990929	Theme 3 Test 2	The Gray Raven decides to march forward to the deep of the War Zone Q1.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints02.png		101	303				1													1													300	96990928					100101010																1				3	Have all members survive.	Die no more than 1 time.	Clear in 150s													2	1																										
96990930	Theme 3 Test 3	The Gray Raven decides to march forward to the deep of the War Zone Q1.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints03.png		101	303				1													1													300	96990929					100101010																1				3	Have all members survive.	Die no more than 1 time.	Clear in 150s													2	1																										
96990931	Theme 3 Test 4	The Gray Raven decides to march forward to the deep of the War Zone Q1.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints04.png		101	303				1													1													300	96990930					100101010																1				3	Have all members survive.	Die no more than 1 time.	Clear in 150s													2	1																										
20000601	Sound Wave Evasion I		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													1													90						555051	555051																		1	1	Earn a total of 30 FEVER in the stage	Earn a total of 60 FEVER in the stage	Earn a total of 90 FEVER in the stage													2	1																	1									
20000602	Spotlight Battlefield I		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints32.png		118	303				1													1													90	20000601					555051	555051																		1	1	Earn a total of 30 FEVER in the stage	Earn a total of 60 FEVER in the stage	Earn a total of 90 FEVER in the stage													2	1																	1									
20000603	Crystal Crash I		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints33.png		118	303				1													1													90	20000602					555051	555051																		1	1	Earn a total of 30 FEVER in the stage	Earn a total of 60 FEVER in the stage	Earn a total of 90 FEVER in the stage													2	1																	1									
20000604	Sound Wave & Spotlight		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints34.png		118	303				1													1													90	20000603					555051	555051																		1	1	Earn a total of 30 FEVER in the stage	Earn a total of 60 FEVER in the stage	Earn a total of 90 FEVER in the stage													2	1																	1									
20000605	Spotlight & Crash		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints35.png		118	303				1													1													90	20000604					555051	555051																		1	1	Earn a total of 30 FEVER in the stage	Earn a total of 60 FEVER in the stage	Earn a total of 90 FEVER in the stage													2	1																	1									
20000606	Sound Wave & Crash		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints36.png		118	303				1													1													90	20000605					555051	555051																		1	1	Earn a total of 30 FEVER in the stage	Earn a total of 60 FEVER in the stage	Earn a total of 90 FEVER in the stage													2	1																	1									
20000607	Sound Wave & Spotlight II		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints37.png		118	303				1													1													90	20000606					555051	555051																		1	1	Earn a total of 30 FEVER in the stage	Earn a total of 60 FEVER in the stage	Earn a total of 90 FEVER in the stage													2	1																	1									
20000608	Spotlight & Crash II		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints38.png		118	303				1													1													90	20000607					555051	555051																		1	1	Earn a total of 30 FEVER in the stage	Earn a total of 60 FEVER in the stage	Earn a total of 90 FEVER in the stage													2	1																	1									
20000609	Sound Wave & Crash II		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints39.png		118	303				1													1													90	20000608					555051	555051																		1	1	Earn a total of 30 FEVER in the stage	Earn a total of 60 FEVER in the stage	Earn a total of 90 FEVER in the stage													2	1																	1									
20000610	Standard Simulation I	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													1	40	1			40							1	240																									1	3																4	1							2			Rectangle												1				
20000611	Standard Simulation I	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													2	40	1			40							1	240																									1	3																4	1							2			Rectangle												1				
20000612	Standard Simulation I	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													3	40	1			40							1	240																									1	3																4	1							2			Rectangle												1				
20000613	Standard Simulation II	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													1	40	1			40							1	240																									1	3																4	1							2			Rectangle												1				
20000614	Standard Simulation II	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													2	40	1			40							1	240																									1	3																4	1							2			Rectangle												1				
20000615	Standard Simulation II	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													3	40	1			40							1	240																									1	3																4	1							2			Rectangle												1				
20000616	Standard Simulation III	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													1	40	1			40							1	240																									1	3																4	1							2			Rectangle												1				
20000617	Standard Simulation III	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													2	40	1			40							1	240																									1	3																4	1							2			Rectangle												1				
20000618	Standard Simulation III	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													3	40	1			40							1	240																									1	3																4	1							2			Rectangle												1				
20000619	Standard Simulation IV	A <color=#34aff8>2-player hard</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													1	40	1			40							1	240																									2	3																4	1							2			Rectangle												1				
20000620	Standard Simulation IV	A <color=#34aff8>2-player hard</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													2	40	1			40							1	240																									2	3																4	1							2			Rectangle												1				
20000621	Standard Simulation IV	A <color=#34aff8>2-player hard</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													3	40	1			40							1	240																									2	3																4	1							2			Rectangle												1				
20000622	Standard Simulation V	A <color=#34aff8>3-player nightmare</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													1	40	1			40							1	240																									3	3																4	1							2			Rectangle												1				
20000623	Standard Simulation V	A <color=#34aff8>3-player nightmare</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													2	40	1			40							1	240																									3	3																4	1							2			Rectangle												1				
20000624	Standard Simulation V	A <color=#34aff8>3-player nightmare</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													3	40	1			40							1	240																									3	3																4	1							2			Rectangle												1				
20000632	Data Collection		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints11.png		118	303				1													1													90						555051	555051																		1	1	Clear the stage	Clear the stage within 60s	Clear the stage within 40s													2	1																	1									
20000633	Format Elevation		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints12.png		118	303				1													1													90	20000632					555051	555051																		1	1	Clear the stage	Clear the stage within 60s	Clear the stage within 40s													2	1																	1									
20000634	Data Collection I		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints13.png		118	303				1													1													90	20000633					555051	555051																		1	1	Clear the stage	Clear the stage within 80s	Clear the stage within 50s													2	1																	1									
20000635	Data Collection II		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints14.png		118	303				1													1													90	20000634					555051	555051																		1	1	Clear the stage	Clear the stage within 90s	Clear the stage within 60s													2	1																	1									
20000636	Data Collection III		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints15.png		118	303				1													1													90	20000635					555051	555051																		1	1	Clear the stage	Clear the stage within 60s	Clear the stage within 40s													2	1																	1									
20000637	Data Collection IV		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints16.png		118	303				1													1													90	20000636					555051	555051																		1	1	Clear the stage	Clear the stage within 80s	Clear the stage within 50s													2	1																	1									
20000638	Data Collection V		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints17.png		118	303				1													1													90	20000637					555051	555051																		1	1	Clear the stage	Clear the stage within 80s	Clear the stage within 50s													2	1																	1									
20000639	Data Collection VI		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints18.png		118	303				1													1													90	20000638					555051	555051																		1	1	Clear the stage	Clear the stage within 90s	Clear the stage within 60s													2	1																	1									
20000640	Data Collection VII		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints19.png		118	303				1													1													90	20000639					555051	555051																		1	1	Clear the stage	Clear the stage within 120s	Clear the stage within 90s													2	1																	1									
20000661	Info Collection		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints01.png		118	303				1													1													90						555051	555051																		1	1	Clear the stage	Clear the stage within 120s	Clear the stage within 90s													2	1																	1									
20000662	Status Dodge		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints02.png		118	303				1													1													90	20000661					555051	555051																		1	1	Clear the stage	Clear the stage within 120s	Clear the stage within 90s													2	1																	1									
20000663	EX Spotlight Battlefield		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints03.png		118	303				1													1													90	20000662					555051	555051																		1	1	Clear the stage	Clear the stage within 120s	Clear the stage within 90s													2	1																	1									
20000664	Stack Mark I		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints04.png		118	303				1													1													90	20000663					555051	555051																		1	1	Clear the stage	Clear the stage within 120s	Clear the stage within 90s													2	1																	1									
20000665	Stack Mark II		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints05.png		118	303				1													1													90	20000664					555051	555051																		1	1	Clear the stage	Clear the stage within 120s	Clear the stage within 90s													2	1																	1									
20000666	Stack Mark III		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints06.png		118	303				1													1													90	20000665					555051	555051																		1	1	Clear the stage	Clear the stage within 120s	Clear the stage within 90s													2	1																	1									
20000667	Stack Mark IV		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints07.png		118	303				1													1													90	20000666					555051	555051																		1	1	Clear the stage	Clear the stage within 120s	Clear the stage within 90s													2	1																	1									
20000668	Stack Mark V		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints08.png		118	303				1													1													90	20000667					555051	555051																		1	1	Clear the stage	Clear the stage within 120s	Clear the stage within 90s													2	1																	1									
20000669	Stack Mark VI		Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints09.png		118	303				1													1													90	20000668					555051	555051																		1	1	Clear the stage	Clear the stage within 120s	Clear the stage within 90s													2	1																	1									
20000644	Malfunction Synergy I	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													1	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000645	Malfunction Synergy I	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													2	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000646	Malfunction Synergy I	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													3	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000647	Malfunction Synergy II	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													1	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000648	Malfunction Synergy II	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													2	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000649	Malfunction Synergy II	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													3	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000650	Malfunction Synergy III	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													1	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000651	Malfunction Synergy III	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													2	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000652	Malfunction Synergy III	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													3	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000653	Malfunction Synergy IV	A <color=#34aff8>2-player hard</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													1	40	1			40							1	220																									2	3																4	1							2			Rectangle												1				
20000654	Malfunction Synergy IV	A <color=#34aff8>2-player hard</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													2	40	1			40							1	220																									2	3																4	1							2			Rectangle												1				
20000655	Malfunction Synergy IV	A <color=#34aff8>2-player hard</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													3	40	1			40							1	220																									2	3																4	1							2			Rectangle												1				
20000656	Malfunction Synergy V	A <color=#34aff8>3-player nightmare</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													1	40	1			40							1	220																									3	3																4	1							2			Rectangle												1				
20000657	Malfunction Synergy V	A <color=#34aff8>3-player nightmare</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													2	40	1			40							1	220																									3	3																4	1							2			Rectangle												1				
20000658	Malfunction Synergy V	A <color=#34aff8>3-player nightmare</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													3	40	1			40							1	220																									3	3																4	1							2			Rectangle												1				
20000671	Danger After Danger I	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													1	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000672	Danger After Danger I	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													2	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000673	Danger After Danger I	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													3	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000674	Danger After Danger II	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													1	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000675	Danger After Danger II	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													2	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000676	Danger After Danger II	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													3	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000677	Danger After Danger III	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													1	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000678	Danger After Danger III	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													2	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000679	Danger After Danger III	You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													3	40	1			40							1	220																									1	3																4	1							2			Rectangle												1				
20000680	Danger After Danger IV	A <color=#34aff8>2-player hard</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													1	40	1			40							1	220																									2	3																4	1							2			Rectangle												1				
20000681	Danger After Danger IV	A <color=#34aff8>2-player hard</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													2	40	1			40							1	220																									2	3																4	1							2			Rectangle												1				
20000682	Danger After Danger IV	A <color=#34aff8>2-player hard</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													3	40	1			40							1	220																									2	3																4	1							2			Rectangle												1				
20000683	Danger After Danger V	A <color=#34aff8>3-player nightmare</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													1	40	1			40							1	220																									3	3																4	1							2			Rectangle												1				
20000684	Danger After Danger V	A <color=#34aff8>3-player nightmare</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													2	40	1			40							1	220																									3	3																4	1							2			Rectangle												1				
20000685	Danger After Danger V	A <color=#34aff8>3-player nightmare</color> stage. You are recommended to use <color=#34aff8>Attacker, Tank, Support</color> Constructs to clear this stage.	Assets/Product/Texture/Image/UiMultiDim/UiMultiDimCheckpoints31.png		118	303				1													3	40	1			40							1	220																									3	3																4	1							2			Rectangle												1				
30190201	Boss - Lamia	BOSS	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190202	Boss - Shark-speare	BOSS	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190203	Boss - Berserk Shark-speare	BOSS	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190204	Boss - Voodoo	BOSS	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190205	Boss - Pterygota Queen	BOSS	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190206	Dead Zone - Hanged Man	Special Dispatch Area	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						2				60																																											1										Square			1	2	3		1									
30190207	Dead Zone - Guardian	Special Dispatch Area	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						2				60																																											1										Square			1	2	3		1									
30190208	Dead Zone - Gun	Special Dispatch Area	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						2				60																																											1										Square			1	2	3		1									
30190209	Dead Zone - Ronin	Special Dispatch Area	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						2				60																																											1										Square			1	2	3		1									
30190210	Dead Zone - Sanctuary	Special Dispatch Area	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						2				60																																											1										Square			1	2	3		1									
30190211	Boss - Huaxu	BOSS	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190212	Boss - Machiavelli	BOSS	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
30190213	Regular Zone - Sandworm	Regular Zone	Assets/Product/Texture/Image/UiFubenMainTab/BgJudianGuanqian.png		28		20007			1																						1				60																																											1										Square			1	2	3		1									
