Id	AttribId[1]	AttribId[2]	AttribDes1[1]	AttribDes1[2]	AttribDes2[1]	AttribDes2[2]	ItemId[1]	ItemId[2]	ItemId[3]	ItemId[4]	ItemId[5]	ItemCount[1]	ItemCount[2]	ItemCount[3]	ItemCount[4]	ItemCount[5]	ItemCrystalId[1]	ItemCrystalId[2]	ItemCrystalId[3]	ItemCrystalCount[1]	ItemCrystalCount[2]	ItemCrystalCount[3]	AwarenessAttrDesc	AwarenessAttrValue
3066061	40660614	40660615	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016062	40160624	40160625	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026062	40260624	40260625	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036062	40360624	40360625	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046062	40460624	40460625	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056062	40560624	40560625	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066062	40660624	40660625	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3016063	40160634	40160635	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3026063	40260634	40260635	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3036063	40360634	40360635	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%	Memory HP increases by 17.5%	Memory CRIT increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3046063	40460634	40460635	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3056063	40560634	40560635	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
3066063	40660634	40660635	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%	Memory ATK increases by 17.5%	Memory DEF increases by 12.5%											1	70001	70002	50000	480	80	DMG Bonus: +	1
