Id	Type	Site	Quality	Star	WeaponSkillId	Priority	DefaultLock	CharacterId	SuitId	CharacterType	Name	LogName	Description	NeedFirstShow
3066033	0	6	6	6	0	1633001	0	0	1633	1	Aline	6★ Memory Aline Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016034	0	1	6	6	0	1634006	0	0	1634	1	Diesel	6★ Memory Diesel Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026034	0	2	6	6	0	1634005	0	0	1634	1	Diesel	6★ Memory Diesel Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036034	0	3	6	6	0	1634004	0	0	1634	1	Diesel	6★ Memory Diesel Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046034	0	4	6	6	0	1634003	0	0	1634	1	Diesel	6★ Memory Diesel Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056034	0	5	6	6	0	1634002	0	0	1634	1	Diesel	6★ Memory Diesel Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066034	0	6	6	6	0	1634001	0	0	1634	1	Diesel	6★ Memory Diesel Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016035	0	1	6	6	0	1635006	0	0	1635	1	Fran	6★ Memory Fran Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026035	0	2	6	6	0	1635005	0	0	1635	1	Fran	6★ Memory Fran Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036035	0	3	6	6	0	1635004	0	0	1635	1	Fran	6★ Memory Fran Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046035	0	4	6	6	0	1635003	0	0	1635	1	Fran	6★ Memory Fran Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056035	0	5	6	6	0	1635002	0	0	1635	1	Fran	6★ Memory Fran Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066035	0	6	6	6	0	1635001	0	0	1635	1	Fran	6★ Memory Fran Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016036	0	1	6	6	0	1636006	0	0	1636	1	Signa	6★ Memory Signa Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026036	0	2	6	6	0	1636005	0	0	1636	1	Signa	6★ Memory Signa Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036036	0	3	6	6	0	1636004	0	0	1636	1	Signa	6★ Memory Signa Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046036	0	4	6	6	0	1636003	0	0	1636	1	Signa	6★ Memory Signa Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056036	0	5	6	6	0	1636002	0	0	1636	1	Signa	6★ Memory Signa Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066036	0	6	6	6	0	1636001	0	0	1636	1	Signa	6★ Memory Signa Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016037	0	1	6	6	0	1637006	0	0	1637	1	Derketo	6★ Memory Derketo Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026037	0	2	6	6	0	1637005	0	0	1637	1	Derketo	6★ Memory Derketo Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036037	0	3	6	6	0	1637004	0	0	1637	1	Derketo	6★ Memory Derketo Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046037	0	4	6	6	0	1637003	0	0	1637	1	Derketo	6★ Memory Derketo Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056037	0	5	6	6	0	1637002	0	0	1637	1	Derketo	6★ Memory Derketo Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066037	0	6	6	6	0	1637001	0	0	1637	1	Derketo	6★ Memory Derketo Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016038	0	1	6	6	0	1638006	0	0	1638	1	Alphonse	6★ Memory Alphonse Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026038	0	2	6	6	0	1638005	0	0	1638	1	Alphonse	6★ Memory Alphonse Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036038	0	3	6	6	0	1638004	0	0	1638	1	Alphonse	6★ Memory Alphonse Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046038	0	4	6	6	0	1638003	0	0	1638	1	Alphonse	6★ Memory Alphonse Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056038	0	5	6	6	0	1638002	0	0	1638	1	Alphonse	6★ Memory Alphonse Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066038	0	6	6	6	0	1638001	0	0	1638	1	Alphonse	6★ Memory Alphonse Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016039	0	1	6	6	0	1639006	0	0	1639	2	Liliana	New 6★ Uniframe Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026039	0	2	6	6	0	1639005	0	0	1639	2	Liliana	New 6★ Uniframe Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036039	0	3	6	6	0	1639004	0	0	1639	2	Liliana	New 6★ Uniframe Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046039	0	4	6	6	0	1639003	0	0	1639	2	Liliana	New 6★ Uniframe Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056039	0	5	6	6	0	1639002	0	0	1639	2	Liliana	New 6★ Uniframe Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066039	0	6	6	6	0	1639001	0	0	1639	2	Liliana	New 6★ Uniframe Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016040	0	1	6	6	0	1640006	0	0	1640	1	Ji Bo'an	Qu - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026040	0	2	6	6	0	1640005	0	0	1640	1	Ji Bo'an	Qu - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036040	0	3	6	6	0	1640004	0	0	1640	1	Ji Bo'an	Qu - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046040	0	4	6	6	0	1640003	0	0	1640	1	Ji Bo'an	Qu - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056040	0	5	6	6	0	1640002	0	0	1640	1	Ji Bo'an	Qu - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066040	0	6	6	6	0	1640001	0	0	1640	1	Ji Bo'an	Qu - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016041	0	1	6	6	0	1641006	0	0	1641	1	Cleopatra	Luna - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026041	0	2	6	6	0	1641005	0	0	1641	1	Cleopatra	Luna - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036041	0	3	6	6	0	1641004	0	0	1641	1	Cleopatra	Luna - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046041	0	4	6	6	0	1641003	0	0	1641	1	Cleopatra	Luna - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056041	0	5	6	6	0	1641002	0	0	1641	1	Cleopatra	Luna - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066041	0	6	6	6	0	1641001	0	0	1641	1	Cleopatra	Luna - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016042	0	1	6	6	0	1642006	0	0	1642	1	Chang Wuzi	Hanying - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026042	0	2	6	6	0	1642005	0	0	1642	1	Chang Wuzi	Hanying - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036042	0	3	6	6	0	1642004	0	0	1642	1	Chang Wuzi	Hanying - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046042	0	4	6	6	0	1642003	0	0	1642	1	Chang Wuzi	Hanying - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056042	0	5	6	6	0	1642002	0	0	1642	1	Chang Wuzi	Hanying - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066042	0	6	6	6	0	1642001	0	0	1642	1	Chang Wuzi	Hanying - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016043	0	1	6	6	0	1643006	0	0	1643	1	Liston	Wanshi - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026043	0	2	6	6	0	1643005	0	0	1643	1	Liston	Wanshi - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036043	0	3	6	6	0	1643004	0	0	1643	1	Liston	Wanshi - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046043	0	4	6	6	0	1643003	0	0	1643	1	Liston	Wanshi - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056043	0	5	6	6	0	1643002	0	0	1643	1	Liston	Wanshi - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066043	0	6	6	6	0	1643001	0	0	1643	1	Liston	Wanshi - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016044	0	1	6	6	0	1644006	0	0	1644	1	Heraclitus	Lucia - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026044	0	2	6	6	0	1644005	0	0	1644	1	Heraclitus	Lucia - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036044	0	3	6	6	0	1644004	0	0	1644	1	Heraclitus	Lucia - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046044	0	4	6	6	0	1644003	0	0	1644	1	Heraclitus	Lucia - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056044	0	5	6	6	0	1644002	0	0	1644	1	Heraclitus	Lucia - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066044	0	6	6	6	0	1644001	0	0	1644	1	Heraclitus	Lucia - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016045	0	1	6	6	0	1645006	0	0	1645	1	Wilde	Lightning Shield - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026045	0	2	6	6	0	1645005	0	0	1645	1	Wilde	Lightning Shield - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036045	0	3	6	6	0	1645004	0	0	1645	1	Wilde	Lightning Shield - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046045	0	4	6	6	0	1645003	0	0	1645	1	Wilde	Lightning Shield - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056045	0	5	6	6	0	1645002	0	0	1645	1	Wilde	Lightning Shield - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066045	0	6	6	6	0	1645001	0	0	1645	1	Wilde	Lightning Shield - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016046	0	1	6	6	0	1646006	0	0	1646	1	Herschell	Nanami - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026046	0	2	6	6	0	1646005	0	0	1646	1	Herschell	Nanami - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036046	0	3	6	6	0	1646004	0	0	1646	1	Herschell	Nanami - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046046	0	4	6	6	0	1646003	0	0	1646	1	Herschell	Nanami - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056046	0	5	6	6	0	1646002	0	0	1646	1	Herschell	Nanami - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066046	0	6	6	6	0	1646001	0	0	1646	1	Herschell	Nanami - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016047	0	1	6	6	0	1647006	0	0	1647	1	Sothoth	The Merciful One - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026047	0	2	6	6	0	1647005	0	0	1647	1	Sothoth	The Merciful One - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036047	0	3	6	6	0	1647004	0	0	1647	1	Sothoth	The Merciful One - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046047	0	4	6	6	0	1647003	0	0	1647	1	Sothoth	The Merciful One - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056047	0	5	6	6	0	1647002	0	0	1647	1	Sothoth	The Merciful One - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066047	0	6	6	6	0	1647001	0	0	1647	1	Sothoth	The Merciful One - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016048	0	1	6	6	0	1648006	0	0	1648	1	Barcelo	Lilith - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026048	0	2	6	6	0	1648005	0	0	1648	1	Barcelo	Lilith - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036048	0	3	6	6	0	1648004	0	0	1648	1	Barcelo	Lilith - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046048	0	4	6	6	0	1648003	0	0	1648	1	Barcelo	Lilith - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056048	0	5	6	6	0	1648002	0	0	1648	1	Barcelo	Lilith - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066048	0	6	6	6	0	1648001	0	0	1648	1	Barcelo	Lilith - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016049	0	1	6	6	0	1649006	0	0	1649	1	Burana	Selena - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026049	0	2	6	6	0	1649005	0	0	1649	1	Burana	Selena - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036049	0	3	6	6	0	1649004	0	0	1649	1	Burana	Selena - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046049	0	4	6	6	0	1649003	0	0	1649	1	Burana	Selena - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056049	0	5	6	6	0	1649002	0	0	1649	1	Burana	Selena - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066049	0	6	6	6	0	1649001	0	0	1649	1	Burana	Selena - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016050	0	1	6	6	0	1650006	0	0	1650	1	Klenova	Ice Cluster - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026050	0	2	6	6	0	1650005	0	0	1650	1	Klenova	Ice Cluster - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036050	0	3	6	6	0	1650004	0	0	1650	1	Klenova	Ice Cluster - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046050	0	4	6	6	0	1650003	0	0	1650	1	Klenova	Ice Cluster - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056050	0	5	6	6	0	1650002	0	0	1650	1	Klenova	Ice Cluster - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066050	0	6	6	6	0	1650001	0	0	1650	1	Klenova	Ice Cluster - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016051	0	1	6	6	0	1651006	0	0	1651	1	Hervor	Vera - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026051	0	2	6	6	0	1651005	0	0	1651	1	Hervor	Vera - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036051	0	3	6	6	0	1651004	0	0	1651	1	Hervor	Vera - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046051	0	4	6	6	0	1651003	0	0	1651	1	Hervor	Vera - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056051	0	5	6	6	0	1651002	0	0	1651	1	Hervor	Vera - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066051	0	6	6	6	0	1651001	0	0	1651	1	Hervor	Vera - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016052	0	1	6	6	0	1652006	0	0	1652	1	Jeanne	Bianca - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026052	0	2	6	6	0	1652005	0	0	1652	1	Jeanne	Bianca - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036052	0	3	6	6	0	1652004	0	0	1652	1	Jeanne	Bianca - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046052	0	4	6	6	0	1652003	0	0	1652	1	Jeanne	Bianca - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056052	0	5	6	6	0	1652002	0	0	1652	1	Jeanne	Bianca - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066052	0	6	6	6	0	1652001	0	0	1652	1	Jeanne	Bianca - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016053	0	1	6	6	0	1653006	0	0	1653	1	Keats	Veronica - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026053	0	2	6	6	0	1653005	0	0	1653	1	Keats	Veronica - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036053	0	3	6	6	0	1653004	0	0	1653	1	Keats	Veronica - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046053	0	4	6	6	0	1653003	0	0	1653	1	Keats	Veronica - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056053	0	5	6	6	0	1653002	0	0	1653	1	Keats	Veronica - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066053	0	6	6	6	0	1653001	0	0	1653	1	Keats	Veronica - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016054	0	1	6	6	0	1654006	0	0	1654	1	Natasha	Liv - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026054	0	2	6	6	0	1654005	0	0	1654	1	Natasha	Liv - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036054	0	3	6	6	0	1654004	0	0	1654	1	Natasha	Liv - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046054	0	4	6	6	0	1654003	0	0	1654	1	Natasha	Liv - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056054	0	5	6	6	0	1654002	0	0	1654	1	Natasha	Liv - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066054	0	6	6	6	0	1654001	0	0	1654	1	Natasha	Liv - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016055	0	1	6	6	0	1655006	0	0	1655	1	Poincare	Darkflow - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026055	0	2	6	6	0	1655005	0	0	1655	1	Poincare	Darkflow - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036055	0	3	6	6	0	1655004	0	0	1655	1	Poincare	Darkflow - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046055	0	4	6	6	0	1655003	0	0	1655	1	Poincare	Darkflow - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056055	0	5	6	6	0	1655002	0	0	1655	1	Poincare	Darkflow - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066055	0	6	6	6	0	1655001	0	0	1655	1	Poincare	Darkflow - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016056	0	1	6	6	0	1656006	0	0	1656	1	Joanna	Teddy - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3026056	0	2	6	6	0	1656005	0	0	1656	1	Joanna	Teddy - 6★ Memory Grid 2	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3036056	0	3	6	6	0	1656004	0	0	1656	1	Joanna	Teddy - 6★ Memory Grid 3	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3046056	0	4	6	6	0	1656003	0	0	1656	1	Joanna	Teddy - 6★ Memory Grid 4	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3056056	0	5	6	6	0	1656002	0	0	1656	1	Joanna	Teddy - 6★ Memory Grid 5	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3066056	0	6	6	6	0	1656001	0	0	1656	1	Joanna	Teddy - 6★ Memory Grid 6	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
3016057	0	1	6	6	0	1657006	0	0	1657	1	Nimue	Rosetta - 6★ Memory Grid 1	Memory Chip of a human being known to have achieved great deeds - for good or evil. Equip to increase an Omniframe's combat abilities.	0
