Id	EquipId	Times	LevelLimit	AttribId	AttribPromotedId	Exp	LevelUpTemplateId	UseItemId	UseMoney	ItemId[1]	ItemCount[1]	ItemId[2]	ItemCount[2]	ItemId[3]	ItemCount[3]	ItemId[4]	ItemCount[4]	ConditionId	ResId
3756	3056050	2	35	30560502	30560502	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056050
3757	3056050	3	40	30560503	30560503	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056050
3758	3056050	4	45	30560504	30560504	15280	605	0	0									0	3056050
3759	3066050	0	25	30660500	30660500	700	601	1	10000	40104	4							5000	3066050
3760	3066050	1	30	30660501	30660501	2360	602	1	20000	40100	4	40104	4					5000	3066050
3761	3066050	2	35	30660502	30660502	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066050
3762	3066050	3	40	30660503	30660503	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066050
3763	3066050	4	45	30660504	30660504	15280	605	0	0									0	3066050
3764	3016051	0	25	30160510	30160510	700	601	1	10000	40104	4							5000	3016051
3765	3016051	1	30	30160511	30160511	2360	602	1	20000	40100	4	40104	4					5000	3016051
3766	3016051	2	35	30160512	30160512	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016051
3767	3016051	3	40	30160513	30160513	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016051
3768	3016051	4	45	30160514	30160514	15280	605	0	0									0	3016051
3769	3026051	0	25	30260510	30260510	700	601	1	10000	40104	4							5000	3026051
3770	3026051	1	30	30260511	30260511	2360	602	1	20000	40100	4	40104	4					5000	3026051
3771	3026051	2	35	30260512	30260512	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026051
3772	3026051	3	40	30260513	30260513	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026051
3773	3026051	4	45	30260514	30260514	15280	605	0	0									0	3026051
3774	3036051	0	25	30360510	30360510	700	601	1	10000	40104	4							5000	3036051
3775	3036051	1	30	30360511	30360511	2360	602	1	20000	40100	4	40104	4					5000	3036051
3776	3036051	2	35	30360512	30360512	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036051
3777	3036051	3	40	30360513	30360513	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036051
3778	3036051	4	45	30360514	30360514	15280	605	0	0									0	3036051
3779	3046051	0	25	30460510	30460510	700	601	1	10000	40104	4							5000	3046051
3780	3046051	1	30	30460511	30460511	2360	602	1	20000	40100	4	40104	4					5000	3046051
3781	3046051	2	35	30460512	30460512	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046051
3782	3046051	3	40	30460513	30460513	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046051
3783	3046051	4	45	30460514	30460514	15280	605	0	0									0	3046051
3784	3056051	0	25	30560510	30560510	700	601	1	10000	40104	4							5000	3056051
3785	3056051	1	30	30560511	30560511	2360	602	1	20000	40100	4	40104	4					5000	3056051
3786	3056051	2	35	30560512	30560512	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056051
3787	3056051	3	40	30560513	30560513	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056051
3788	3056051	4	45	30560514	30560514	15280	605	0	0									0	3056051
3789	3066051	0	25	30660510	30660510	700	601	1	10000	40104	4							5000	3066051
3790	3066051	1	30	30660511	30660511	2360	602	1	20000	40100	4	40104	4					5000	3066051
3791	3066051	2	35	30660512	30660512	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066051
3792	3066051	3	40	30660513	30660513	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066051
3793	3066051	4	45	30660514	30660514	15280	605	0	0									0	3066051
3794	3016052	0	25	30160520	30160520	700	601	1	10000	40104	4							5000	3016052
3795	3016052	1	30	30160521	30160521	2360	602	1	20000	40100	4	40104	4					5000	3016052
3796	3016052	2	35	30160522	30160522	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016052
3797	3016052	3	40	30160523	30160523	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016052
3798	3016052	4	45	30160524	30160524	15280	605	0	0									0	3016052
3799	3026052	0	25	30260520	30260520	700	601	1	10000	40104	4							5000	3026052
3800	3026052	1	30	30260521	30260521	2360	602	1	20000	40100	4	40104	4					5000	3026052
3801	3026052	2	35	30260522	30260522	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026052
3802	3026052	3	40	30260523	30260523	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026052
3803	3026052	4	45	30260524	30260524	15280	605	0	0									0	3026052
3804	3036052	0	25	30360520	30360520	700	601	1	10000	40104	4							5000	3036052
3805	3036052	1	30	30360521	30360521	2360	602	1	20000	40100	4	40104	4					5000	3036052
3806	3036052	2	35	30360522	30360522	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036052
3807	3036052	3	40	30360523	30360523	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036052
3808	3036052	4	45	30360524	30360524	15280	605	0	0									0	3036052
3809	3046052	0	25	30460520	30460520	700	601	1	10000	40104	4							5000	3046052
3810	3046052	1	30	30460521	30460521	2360	602	1	20000	40100	4	40104	4					5000	3046052
3811	3046052	2	35	30460522	30460522	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046052
3812	3046052	3	40	30460523	30460523	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046052
3813	3046052	4	45	30460524	30460524	15280	605	0	0									0	3046052
3814	3056052	0	25	30560520	30560520	700	601	1	10000	40104	4							5000	3056052
3815	3056052	1	30	30560521	30560521	2360	602	1	20000	40100	4	40104	4					5000	3056052
3816	3056052	2	35	30560522	30560522	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056052
3817	3056052	3	40	30560523	30560523	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056052
3818	3056052	4	45	30560524	30560524	15280	605	0	0									0	3056052
3819	3066052	0	25	30660520	30660520	700	601	1	10000	40104	4							5000	3066052
3820	3066052	1	30	30660521	30660521	2360	602	1	20000	40100	4	40104	4					5000	3066052
3821	3066052	2	35	30660522	30660522	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066052
3822	3066052	3	40	30660523	30660523	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066052
3823	3066052	4	45	30660524	30660524	15280	605	0	0									0	3066052
3824	3016053	0	25	30160530	30160530	700	601	1	10000	40104	4							5000	3016053
3825	3016053	1	30	30160531	30160531	2360	602	1	20000	40100	4	40104	4					5000	3016053
3826	3016053	2	35	30160532	30160532	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016053
3827	3016053	3	40	30160533	30160533	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016053
3828	3016053	4	45	30160534	30160534	15280	605	0	0									0	3016053
3829	3026053	0	25	30260530	30260530	700	601	1	10000	40104	4							5000	3026053
3830	3026053	1	30	30260531	30260531	2360	602	1	20000	40100	4	40104	4					5000	3026053
3831	3026053	2	35	30260532	30260532	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026053
3832	3026053	3	40	30260533	30260533	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026053
3833	3026053	4	45	30260534	30260534	15280	605	0	0									0	3026053
3834	3036053	0	25	30360530	30360530	700	601	1	10000	40104	4							5000	3036053
3835	3036053	1	30	30360531	30360531	2360	602	1	20000	40100	4	40104	4					5000	3036053
3836	3036053	2	35	30360532	30360532	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036053
3837	3036053	3	40	30360533	30360533	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036053
3838	3036053	4	45	30360534	30360534	15280	605	0	0									0	3036053
3839	3046053	0	25	30460530	30460530	700	601	1	10000	40104	4							5000	3046053
3840	3046053	1	30	30460531	30460531	2360	602	1	20000	40100	4	40104	4					5000	3046053
3841	3046053	2	35	30460532	30460532	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046053
3842	3046053	3	40	30460533	30460533	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046053
3843	3046053	4	45	30460534	30460534	15280	605	0	0									0	3046053
3844	3056053	0	25	30560530	30560530	700	601	1	10000	40104	4							5000	3056053
3845	3056053	1	30	30560531	30560531	2360	602	1	20000	40100	4	40104	4					5000	3056053
3846	3056053	2	35	30560532	30560532	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056053
3847	3056053	3	40	30560533	30560533	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056053
3848	3056053	4	45	30560534	30560534	15280	605	0	0									0	3056053
3849	3066053	0	25	30660530	30660530	700	601	1	10000	40104	4							5000	3066053
3850	3066053	1	30	30660531	30660531	2360	602	1	20000	40100	4	40104	4					5000	3066053
3851	3066053	2	35	30660532	30660532	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066053
3852	3066053	3	40	30660533	30660533	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066053
3853	3066053	4	45	30660534	30660534	15280	605	0	0									0	3066053
3854	3016054	0	25	30160540	30160540	700	601	1	10000	40104	4							5000	3016054
3855	3016054	1	30	30160541	30160541	2360	602	1	20000	40100	4	40104	4					5000	3016054
3856	3016054	2	35	30160542	30160542	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016054
3857	3016054	3	40	30160543	30160543	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016054
3858	3016054	4	45	30160544	30160544	15280	605	0	0									0	3016054
3859	3026054	0	25	30260540	30260540	700	601	1	10000	40104	4							5000	3026054
3860	3026054	1	30	30260541	30260541	2360	602	1	20000	40100	4	40104	4					5000	3026054
3861	3026054	2	35	30260542	30260542	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026054
3862	3026054	3	40	30260543	30260543	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026054
3863	3026054	4	45	30260544	30260544	15280	605	0	0									0	3026054
3864	3036054	0	25	30360540	30360540	700	601	1	10000	40104	4							5000	3036054
3865	3036054	1	30	30360541	30360541	2360	602	1	20000	40100	4	40104	4					5000	3036054
3866	3036054	2	35	30360542	30360542	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036054
3867	3036054	3	40	30360543	30360543	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036054
3868	3036054	4	45	30360544	30360544	15280	605	0	0									0	3036054
3869	3046054	0	25	30460540	30460540	700	601	1	10000	40104	4							5000	3046054
3870	3046054	1	30	30460541	30460541	2360	602	1	20000	40100	4	40104	4					5000	3046054
3871	3046054	2	35	30460542	30460542	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046054
3872	3046054	3	40	30460543	30460543	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046054
3873	3046054	4	45	30460544	30460544	15280	605	0	0									0	3046054
3874	3056054	0	25	30560540	30560540	700	601	1	10000	40104	4							5000	3056054
3875	3056054	1	30	30560541	30560541	2360	602	1	20000	40100	4	40104	4					5000	3056054
3876	3056054	2	35	30560542	30560542	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056054
3877	3056054	3	40	30560543	30560543	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056054
3878	3056054	4	45	30560544	30560544	15280	605	0	0									0	3056054
3879	3066054	0	25	30660540	30660540	700	601	1	10000	40104	4							5000	3066054
3880	3066054	1	30	30660541	30660541	2360	602	1	20000	40100	4	40104	4					5000	3066054
3881	3066054	2	35	30660542	30660542	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066054
3882	3066054	3	40	30660543	30660543	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066054
3883	3066054	4	45	30660544	30660544	15280	605	0	0									0	3066054
3884	3015070	0	25	30150700	30150700	500	501	1	10000	40104	3							5000	3015070
3885	3015070	1	30	30150701	30150701	1680	502	1	20000	40100	3	40104	3					5000	3015070
3886	3015070	2	35	30150702	30150702	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015070
3887	3015070	3	40	30150703	30150703	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015070
3888	3015070	4	45	30150704	30150704	11050	505	0	0									0	3015070
3889	3025070	0	25	30250700	30250700	500	501	1	10000	40104	3							5000	3025070
3890	3025070	1	30	30250701	30250701	1680	502	1	20000	40100	3	40104	3					5000	3025070
3891	3025070	2	35	30250702	30250702	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3025070
3892	3025070	3	40	30250703	30250703	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3025070
3893	3025070	4	45	30250704	30250704	11050	505	0	0									0	3025070
3894	3035070	0	25	30350700	30350700	500	501	1	10000	40104	3							5000	3035070
3895	3035070	1	30	30350701	30350701	1680	502	1	20000	40100	3	40104	3					5000	3035070
3896	3035070	2	35	30350702	30350702	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3035070
3897	3035070	3	40	30350703	30350703	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3035070
3898	3035070	4	45	30350704	30350704	11050	505	0	0									0	3035070
3899	3045070	0	25	30450700	30450700	500	501	1	10000	40104	3							5000	3045070
3900	3045070	1	30	30450701	30450701	1680	502	1	20000	40100	3	40104	3					5000	3045070
3901	3045070	2	35	30450702	30450702	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3045070
3902	3045070	3	40	30450703	30450703	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3045070
3903	3045070	4	45	30450704	30450704	11050	505	0	0									0	3045070
3904	3055070	0	25	30550700	30550700	500	501	1	10000	40104	3							5000	3055070
3905	3055070	1	30	30550701	30550701	1680	502	1	20000	40100	3	40104	3					5000	3055070
3906	3055070	2	35	30550702	30550702	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3055070
3907	3055070	3	40	30550703	30550703	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3055070
3908	3055070	4	45	30550704	30550704	11050	505	0	0									0	3055070
3909	3065070	0	25	30650700	30650700	500	501	1	10000	40104	3							5000	3065070
3910	3065070	1	30	30650701	30650701	1680	502	1	20000	40100	3	40104	3					5000	3065070
3911	3065070	2	35	30650702	30650702	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3065070
3912	3065070	3	40	30650703	30650703	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3065070
3913	3065070	4	45	30650704	30650704	11050	505	0	0									0	3065070
3914	3015071	0	25	30150710	30150710	500	501	1	10000	40104	3							5000	3015071
3915	3015071	1	30	30150711	30150711	1680	502	1	20000	40100	3	40104	3					5000	3015071
3916	3015071	2	35	30150712	30150712	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015071
3917	3015071	3	40	30150713	30150713	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015071
3918	3015071	4	45	30150714	30150714	11050	505	0	0									0	3015071
3919	3025071	0	25	30250710	30250710	500	501	1	10000	40104	3							5000	3025071
3920	3025071	1	30	30250711	30250711	1680	502	1	20000	40100	3	40104	3					5000	3025071
3921	3025071	2	35	30250712	30250712	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3025071
3922	3025071	3	40	30250713	30250713	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3025071
3923	3025071	4	45	30250714	30250714	11050	505	0	0									0	3025071
3924	3035071	0	25	30350710	30350710	500	501	1	10000	40104	3							5000	3035071
3925	3035071	1	30	30350711	30350711	1680	502	1	20000	40100	3	40104	3					5000	3035071
3926	3035071	2	35	30350712	30350712	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3035071
3927	3035071	3	40	30350713	30350713	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3035071
3928	3035071	4	45	30350714	30350714	11050	505	0	0									0	3035071
3929	3045071	0	25	30450710	30450710	500	501	1	10000	40104	3							5000	3045071
3930	3045071	1	30	30450711	30450711	1680	502	1	20000	40100	3	40104	3					5000	3045071
3931	3045071	2	35	30450712	30450712	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3045071
3932	3045071	3	40	30450713	30450713	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3045071
3933	3045071	4	45	30450714	30450714	11050	505	0	0									0	3045071
3934	3055071	0	25	30550710	30550710	500	501	1	10000	40104	3							5000	3055071
3935	3055071	1	30	30550711	30550711	1680	502	1	20000	40100	3	40104	3					5000	3055071
3936	3055071	2	35	30550712	30550712	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3055071
3937	3055071	3	40	30550713	30550713	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3055071
3938	3055071	4	45	30550714	30550714	11050	505	0	0									0	3055071
3939	3065071	0	25	30650710	30650710	500	501	1	10000	40104	3							5000	3065071
3940	3065071	1	30	30650711	30650711	1680	502	1	20000	40100	3	40104	3					5000	3065071
3941	3065071	2	35	30650712	30650712	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3065071
3942	3065071	3	40	30650713	30650713	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3065071
3943	3065071	4	45	30650714	30650714	11050	505	0	0									0	3065071
3944	3015501	0	25	30155010	30155010	500	501	1	10000	40104	3							5000	3015501
3945	3015501	1	30	30155011	30155011	1680	502	1	20000	40100	3	40104	3					5000	3015501
3946	3015501	2	35	30155012	30155012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015501
3947	3015501	3	40	30155013	30155013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015501
3948	3015501	4	45	30155014	30155014	11050	505	0	0									0	3015501
3949	3025501	0	25	30255010	30255010	500	501	1	10000	40104	3							5000	3025501
3950	3025501	1	30	30255011	30255011	1680	502	1	20000	40100	3	40104	3					5000	3025501
3951	3025501	2	35	30255012	30255012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3025501
3952	3025501	3	40	30255013	30255013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3025501
3953	3025501	4	45	30255014	30255014	11050	505	0	0									0	3025501
3954	3035501	0	25	30355010	30355010	500	501	1	10000	40104	3							5000	3035501
3955	3035501	1	30	30355011	30355011	1680	502	1	20000	40100	3	40104	3					5000	3035501
3956	3035501	2	35	30355012	30355012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3035501
3957	3035501	3	40	30355013	30355013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3035501
3958	3035501	4	45	30355014	30355014	11050	505	0	0									0	3035501
3959	3045501	0	25	30455010	30455010	500	501	1	10000	40104	3							5000	3045501
3960	3045501	1	30	30455011	30455011	1680	502	1	20000	40100	3	40104	3					5000	3045501
3961	3045501	2	35	30455012	30455012	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3045501
3962	3045501	3	40	30455013	30455013	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3045501
3963	3045501	4	45	30455014	30455014	11050	505	0	0									0	3045501
4054	3015650	0	25	30156500	30156500	500	501	1	10000	40104	3							5000	3015650
4055	3015650	1	30	30156501	30156501	1680	502	1	20000	40100	3	40104	3					5000	3015650
4056	3015650	2	35	30156502	30156502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015650
4057	3015650	3	40	30156503	30156503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015650
4058	3015650	4	45	30156504	30156504	11050	505	0	0									0	3015650
4059	3025650	0	25	30256500	30256500	500	501	1	10000	40104	3							5000	3025650
4060	3025650	1	30	30256501	30256501	1680	502	1	20000	40100	3	40104	3					5000	3025650
4061	3025650	2	35	30256502	30256502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3025650
4062	3025650	3	40	30256503	30256503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3025650
4063	3025650	4	45	30256504	30256504	11050	505	0	0									0	3025650
4064	3035650	0	25	30356500	30356500	500	501	1	10000	40104	3							5000	3035650
4065	3035650	1	30	30356501	30356501	1680	502	1	20000	40100	3	40104	3					5000	3035650
4066	3035650	2	35	30356502	30356502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3035650
4067	3035650	3	40	30356503	30356503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3035650
4068	3035650	4	45	30356504	30356504	11050	505	0	0									0	3035650
4069	3045650	0	25	30456500	30456500	500	501	1	10000	40104	3							5000	3045650
4070	3045650	1	30	30456501	30456501	1680	502	1	20000	40100	3	40104	3					5000	3045650
4071	3045650	2	35	30456502	30456502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3045650
4072	3045650	3	40	30456503	30456503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3045650
4073	3045650	4	45	30456504	30456504	11050	505	0	0									0	3045650
4074	3055650	0	25	30556500	30556500	500	501	1	10000	40104	3							5000	3055650
4075	3055650	1	30	30556501	30556501	1680	502	1	20000	40100	3	40104	3					5000	3055650
4076	3055650	2	35	30556502	30556502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3055650
4077	3055650	3	40	30556503	30556503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3055650
4078	3055650	4	45	30556504	30556504	11050	505	0	0									0	3055650
4079	3065650	0	25	30656500	30656500	500	501	1	10000	40104	3							5000	3065650
4080	3065650	1	30	30656501	30656501	1680	502	1	20000	40100	3	40104	3					5000	3065650
4081	3065650	2	35	30656502	30656502	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3065650
4082	3065650	3	40	30656503	30656503	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3065650
4083	3065650	4	45	30656504	30656504	11050	505	0	0									0	3065650
4114	3016055	0	25	30160550	30160550	700	601	1	10000	40104	4							5000	3016055
4115	3016055	1	30	30160551	30160551	2360	602	1	20000	40100	4	40104	4					5000	3016055
4116	3016055	2	35	30160552	30160552	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3016055
4117	3016055	3	40	30160553	30160553	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3016055
4118	3016055	4	45	30160554	30160554	15280	605	0	0									0	3016055
4119	3026055	0	25	30260550	30260550	700	601	1	10000	40104	4							5000	3026055
4120	3026055	1	30	30260551	30260551	2360	602	1	20000	40100	4	40104	4					5000	3026055
4121	3026055	2	35	30260552	30260552	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3026055
4122	3026055	3	40	30260553	30260553	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3026055
4123	3026055	4	45	30260554	30260554	15280	605	0	0									0	3026055
4124	3036055	0	25	30360550	30360550	700	601	1	10000	40104	4							5000	3036055
4125	3036055	1	30	30360551	30360551	2360	602	1	20000	40100	4	40104	4					5000	3036055
4126	3036055	2	35	30360552	30360552	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3036055
4127	3036055	3	40	30360553	30360553	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3036055
4128	3036055	4	45	30360554	30360554	15280	605	0	0									0	3036055
4129	3046055	0	25	30460550	30460550	700	601	1	10000	40104	4							5000	3046055
4130	3046055	1	30	30460551	30460551	2360	602	1	20000	40100	4	40104	4					5000	3046055
4131	3046055	2	35	30460552	30460552	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3046055
4132	3046055	3	40	30460553	30460553	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3046055
4133	3046055	4	45	30460554	30460554	15280	605	0	0									0	3046055
4134	3056055	0	25	30560550	30560550	700	601	1	10000	40104	4							5000	3056055
4135	3056055	1	30	30560551	30560551	2360	602	1	20000	40100	4	40104	4					5000	3056055
4136	3056055	2	35	30560552	30560552	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3056055
4137	3056055	3	40	30560553	30560553	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3056055
4138	3056055	4	45	30560554	30560554	15280	605	0	0									0	3056055
4139	3066055	0	25	30660550	30660550	700	601	1	10000	40104	4							5000	3066055
4140	3066055	1	30	30660551	30660551	2360	602	1	20000	40100	4	40104	4					5000	3066055
4141	3066055	2	35	30660552	30660552	5090	603	1	30000	40110	3	40114	3	40100	3	40104	3	5000	3066055
4142	3066055	3	40	30660553	30660553	9140	604	1	40000	40110	5	40114	5	40100	3	40104	3	5000	3066055
4143	3066055	4	45	30660554	30660554	15280	605	0	0									0	3066055
4144	3015072	0	25	30150720	30150720	500	501	1	10000	40104	3							5000	3015072
4145	3015072	1	30	30150721	30150721	1680	502	1	20000	40100	3	40104	3					5000	3015072
4146	3015072	2	35	30150722	30150722	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3015072
4147	3015072	3	40	30150723	30150723	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3015072
4148	3015072	4	45	30150724	30150724	11050	505	0	0									0	3015072
4149	3025072	0	25	30250720	30250720	500	501	1	10000	40104	3							5000	3025072
4150	3025072	1	30	30250721	30250721	1680	502	1	20000	40100	3	40104	3					5000	3025072
4151	3025072	2	35	30250722	30250722	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3025072
4152	3025072	3	40	30250723	30250723	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3025072
4153	3025072	4	45	30250724	30250724	11050	505	0	0									0	3025072
4154	3035072	0	25	30350720	30350720	500	501	1	10000	40104	3							5000	3035072
4155	3035072	1	30	30350721	30350721	1680	502	1	20000	40100	3	40104	3					5000	3035072
4156	3035072	2	35	30350722	30350722	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3035072
4157	3035072	3	40	30350723	30350723	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3035072
4158	3035072	4	45	30350724	30350724	11050	505	0	0									0	3035072
4159	3045072	0	25	30450720	30450720	500	501	1	10000	40104	3							5000	3045072
4160	3045072	1	30	30450721	30450721	1680	502	1	20000	40100	3	40104	3					5000	3045072
4161	3045072	2	35	30450722	30450722	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3045072
4162	3045072	3	40	30450723	30450723	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3045072
4163	3045072	4	45	30450724	30450724	11050	505	0	0									0	3045072
4164	3055072	0	25	30550720	30550720	500	501	1	10000	40104	3							5000	3055072
4165	3055072	1	30	30550721	30550721	1680	502	1	20000	40100	3	40104	3					5000	3055072
4166	3055072	2	35	30550722	30550722	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3055072
4167	3055072	3	40	30550723	30550723	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3055072
4168	3055072	4	45	30550724	30550724	11050	505	0	0									0	3055072
4169	3065072	0	25	30650720	30650720	500	501	1	10000	40104	3							5000	3065072
4170	3065072	1	30	30650721	30650721	1680	502	1	20000	40100	3	40104	3					5000	3065072
4171	3065072	2	35	30650722	30650722	3540	503	1	30000	40110	2	40114	2	40100	2	40104	2	5000	3065072
4172	3065072	3	40	30650723	30650723	6570	504	1	40000	40110	4	40114	4	40100	2	40104	2	5000	3065072
4173	3065072	4	45	30650724	30650724	11050	505	0	0									0	3065072
